vn_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,num_running_pn_nodes,event_id,event_type,pn_available_resource,pn_node_available_resource,pn_edge_available_resource,vn_id,node_slots,edge_paths,vn_cost,vn_revenue,vn_rc_ratio,vn_time_cost,vn_time_revenue,vn_time_rc_ratio,result,description,place_result,route_result,early_rejection
112,102,50,48678,88094,17465619.28482638,32395937.936116695,100,216,0,37633,5817,31816,92,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
113,103,51,49198,89148,18190213.08868473,33864633.83855266,100,217,1,36579,5564,31015,112,"{0: 14, 1: 19, 2: 78, 3: 27, 4: 13, 5: 47, 6: 49}","{(2, 0): [78, 17, 5, 14], (3, 2): [27, 15, 17, 78], (4, 2): [13, 55, 72, 78], (4, 3): [13, 25, 79, 27], (5, 4): [47, 1, 25, 13], (6, 1): [49, 5, 26, 19], (6, 2): [49, 5, 45, 78], (6, 3): [49, 46, 77, 27]}",1054,520,0.49335863377609107,1468695.902435967,724593.8038583518,687.4704021426488,True,,True,True,False
113,103,50,49198,89148,18190213.08868473,33864633.83855266,100,218,0,37322,5744,31578,103,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
113,103,50,49198,89148,18190213.08868473,33864633.83855266,100,219,0,38868,5928,32940,96,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
114,104,51,49302,89278,18334883.790446613,34045472.215755016,100,220,1,38738,5850,32888,113,"{0: 31, 1: 27}","{(1, 0): [27, 34, 31]}",130,104,0.8,180838.37720235466,144670.7017618837,1112.8515520144902,True,,True,True,False
115,105,52,49671,89842,18599701.812088743,34450234.72037876,100,221,1,38174,5676,32498,114,"{0: 7, 1: 8, 2: 95, 3: 26, 4: 89}","{(1, 0): [8, 5, 14, 7], (3, 1): [26, 46, 8], (3, 2): [26, 95], (4, 2): [89, 79, 95], (4, 3): [89, 17, 26]}",564,369,0.6542553191489362,404762.5046237439,264818.0216421303,469.53549936547927,True,,True,True,False
115,105,52,49671,89842,18599701.812088743,34450234.72037876,100,222,0,40103,5972,34131,110,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
115,105,51,49671,89842,18599701.812088743,34450234.72037876,100,223,0,41205,6194,35011,111,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
116,106,52,50240,90896,19309119.762099423,35764341.08120698,100,224,1,40151,5973,34178,115,"{0: 10, 1: 76, 2: 44, 3: 21, 4: 41, 5: 28, 6: 83}","{(2, 0): [44, 21, 26, 10], (3, 1): [21, 7, 76], (4, 0): [41, 9, 31, 10], (4, 3): [41, 23, 21], (5, 0): [28, 29, 26, 10], (5, 2): [28, 30, 44], (5, 3): [28, 29, 1, 21], (5, 4): [28, 30, 23, 41], (6, 1): [83, 76], (6, 2): [83, 1, 47, 44], (6, 3): [83, 21]}",1054,569,0.5398481973434535,1314106.3608282218,709417.9500106813,673.0720588336635,True,,True,True,False
116,106,52,50240,90896,19309119.762099423,35764341.08120698,100,225,0,40731,6152,34579,102,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
117,107,53,50737,91728,19334771.74840605,35807283.64178467,100,226,1,39899,5941,33958,116,"{0: 18, 1: 81, 2: 84, 3: 33, 4: 98, 5: 1}","{(1, 0): [81, 18], (2, 1): [84, 21, 39, 81], (3, 0): [33, 5, 18], (3, 2): [33, 21, 84], (4, 0): [98, 5, 18], (4, 2): [98, 97, 84], (4, 3): [98, 5, 33], (5, 0): [1, 31, 57, 18], (5, 4): [1, 29, 98]}",832,497,0.5973557692307693,42942.560577689525,25651.986306624633,30.831714310846916,True,,True,True,False
118,108,54,50886,91991,19446275.668166783,36004099.285389185,100,227,1,39636,5849,33787,117,"{0: 89, 1: 77, 2: 68}","{(1, 0): [77, 32, 56, 89], (2, 1): [68, 15, 11, 77]}",263,149,0.5665399239543726,196815.64360451885,111503.919760735,423.9692766567871,True,,True,True,False
118,108,54,50886,91991,19446275.668166783,36004099.285389185,100,228,0,40468,6060,34408,116,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
118,108,53,50886,91991,19446275.668166783,36004099.285389185,100,229,0,41367,6288,35079,106,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
119,109,54,51180,92435,19503931.22233564,36091170.938623786,100,230,1,40923,6138,34785,118,"{0: 10, 1: 35, 2: 19, 3: 65}","{(1, 0): [35, 26, 10], (2, 0): [19, 10], (2, 1): [19, 88, 35], (3, 2): [65, 8, 59, 19]}",444,294,0.6621621621621622,87071.65323460105,57655.554168857445,129.85485173166091,True,,True,True,False
120,110,55,51835,93533,20047758.122251518,37002807.48229956,100,231,1,39825,5844,33981,119,"{0: 77, 1: 71, 2: 90, 3: 48, 4: 61, 5: 33, 6: 21}","{(2, 0): [90, 22, 14, 77], (2, 1): [90, 33, 71], (3, 1): [48, 5, 71], (4, 1): [61, 75, 71], (4, 2): [61, 1, 83, 90], (5, 1): [33, 71], (5, 3): [33, 5, 17, 48], (6, 0): [21, 5, 8, 77], (6, 1): [21, 14, 71], (6, 3): [21, 24, 48]}",1098,655,0.5965391621129326,911636.543675776,543826.8999158773,495.28861558823064,True,,True,True,False
121,111,56,52069,93834,20206348.355066773,37206806.029638834,100,232,1,39524,5703,33821,120,"{0: 34, 1: 15, 2: 11, 3: 84}","{(2, 1): [11, 17, 15], (3, 0): [84, 34], (3, 1): [84, 75, 15]}",301,234,0.7774086378737541,203998.5473392784,158590.23281525297,526.8778498845613,True,,True,True,False
122,112,57,52676,94818,21463861.71420066,39245344.98414912,100,233,1,38540,5498,33042,121,"{0: 12, 1: 61, 2: 63, 3: 55, 4: 13, 5: 41, 6: 99}","{(2, 1): [63, 50, 61], (3, 0): [55, 5, 12], (3, 2): [55, 32, 63], (4, 0): [13, 55, 5, 12], (4, 1): [13, 99, 61], (4, 3): [13, 55], (5, 0): [41, 9, 12], (5, 2): [41, 32, 63], (5, 3): [41, 32, 55], (6, 1): [99, 61], (6, 2): [99, 11, 63], (6, 3): [99, 52, 55]}",984,607,0.616869918699187,2038538.954510288,1257513.359133887,1277.9607308271209,True,,True,True,False
122,112,57,52676,94818,21463861.71420066,39245344.98414912,100,234,0,38984,5648,33336,118,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
123,113,58,53369,96100,21949669.8225674,40144054.93353752,100,235,1,37702,5395,32307,122,"{0: 81, 1: 39, 2: 73, 3: 30, 4: 90, 5: 60, 6: 23}","{(3, 1): [30, 23, 21, 39], (3, 2): [30, 43, 73], (4, 0): [90, 41, 81], (4, 1): [90, 33, 39], (4, 2): [90, 33, 73], (5, 0): [60, 52, 81], (5, 1): [60, 21, 39], (5, 2): [60, 43, 73], (6, 0): [23, 8, 65, 81], (6, 1): [23, 2, 61, 39], (6, 3): [23, 31, 30], (6, 4): [23, 21, 84, 90], (6, 5): [23, 24, 21, 60]}",1282,693,0.5405616224648986,898709.9493883967,485808.10836673866,378.94548234534994,True,,True,True,False
124,114,59,53933,97117,22093155.882191975,40402787.7750946,100,236,1,36685,5178,31507,123,"{0: 50, 1: 82, 2: 84, 3: 61, 4: 38, 5: 73, 6: 33}","{(1, 0): [82, 51, 44, 70, 50], (2, 0): [84, 63, 50], (4, 0): [38, 70, 50], (4, 2): [38, 73, 84], (5, 0): [73, 75, 50], (5, 1): [73, 91, 82], (5, 3): [73, 75, 61], (6, 2): [33, 96, 84], (6, 5): [33, 5, 11, 73]}",1017,564,0.5545722713864307,258732.8415570763,143486.05962457327,141.08757091895112,True,,True,True,False
125,115,60,54279,97761,22416756.74278051,41005096.891334526,100,237,1,36041,4981,31060,124,"{0: 30, 1: 15, 2: 48, 3: 0, 4: 25}","{(3, 0): [0, 11, 77, 30], (3, 1): [0, 83, 22, 15], (3, 2): [0, 11, 17, 48], (4, 1): [25, 75, 58, 15]}",644,346,0.5372670807453416,602309.1162399312,323600.86058853444,502.48580836728945,True,,True,True,False
126,116,61,54960,99047,22547432.886410404,41251865.64420978,100,238,1,34755,4687,30068,125,"{0: 17, 1: 59, 2: 22, 3: 55, 4: 52, 5: 88, 6: 51, 7: 91}","{(1, 0): [59, 97, 17], (3, 2): [55, 72, 22], (4, 1): [52, 33, 86, 59], (4, 3): [52, 75, 55], (5, 2): [88, 14, 85, 22], (5, 3): [88, 55], (6, 0): [51, 53, 79, 17], (7, 0): [91, 48, 17], (7, 1): [91, 76, 77, 59], (7, 2): [91, 56, 22], (7, 3): [91, 6, 42, 95, 55], (7, 5): [91, 6, 57, 88]}",1286,681,0.5295489891135303,246768.75287524992,130676.14362989517,101.61441961889204,True,,True,True,False
126,116,60,54960,99047,22547432.886410404,41251865.64420978,100,239,0,35319,4861,30458,114,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
126,116,60,54960,99047,22547432.886410404,41251865.64420978,100,240,0,36795,5161,31634,107,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
127,117,61,55916,101174,22595711.882035516,41359281.35937151,100,241,1,34668,4858,29810,126,"{0: 22, 1: 51, 2: 64, 3: 75, 4: 2, 5: 94, 6: 47, 7: 16}","{(1, 0): [51, 23, 34, 22], (2, 0): [64, 72, 22], (3, 1): [75, 1, 95, 51], (3, 2): [75, 72, 64], (4, 2): [2, 9, 31, 64], (4, 3): [2, 61, 67, 75], (5, 0): [94, 43, 56, 22], (5, 1): [94, 1, 29, 47, 51], (5, 2): [94, 64], (5, 4): [94, 1, 31, 34, 2], (6, 0): [47, 27, 74, 22], (6, 1): [47, 30, 66, 51], (6, 2): [47, 3, 93, 64], (6, 3): [47, 4, 84, 75], (6, 5): [47, 29, 16, 94], (7, 0): [16, 52, 34, 22], (7, 3): [16, 52, 58, 75], (7, 6): [16, 35, 47]}",2127,956,0.44945933239304187,107415.71516173331,48278.9956251138,22.698164374759664,True,,True,True,False
128,118,62,56566,102484,22691832.948608775,41553002.27815762,100,242,1,33358,4652,28706,127,"{0: 7, 1: 17, 2: 97, 3: 65, 4: 32, 5: 81, 6: 37}","{(1, 0): [17, 5, 14, 7], (2, 1): [97, 17], (3, 1): [65, 48, 36, 17], (3, 2): [65, 8, 59, 97], (4, 0): [32, 9, 76, 7], (4, 2): [32, 12, 97], (4, 3): [32, 9, 48, 65], (5, 0): [81, 55, 7], (5, 2): [81, 52, 97], (5, 3): [81, 3, 53, 65], (5, 4): [81, 55, 32], (6, 0): [37, 57, 7], (6, 2): [37, 52, 97], (6, 3): [37, 62, 75, 65]}",1310,650,0.4961832061068702,193720.91878610695,96121.06657325917,73.37485997958716,True,,True,True,False
128,118,62,56566,102484,22691832.948608775,41553002.27815762,100,243,0,35485,4955,30530,126,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
128,118,62,56566,102484,22691832.948608775,41553002.27815762,100,244,0,36502,5172,31330,123,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
128,118,61,56566,102484,22691832.948608775,41553002.27815762,100,245,0,37788,5466,32322,125,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
129,119,62,57419,104264,25235304.148115106,46860597.512766376,100,246,1,36008,5211,30797,128,"{0: 29, 1: 24, 2: 22, 3: 68, 4: 57, 5: 38, 6: 20, 7: 39}","{(1, 0): [24, 46, 26, 29], (2, 0): [22, 34, 27, 29], (2, 1): [22, 72, 24], (3, 0): [68, 15, 27, 29], (3, 2): [68, 6, 34, 22], (4, 0): [57, 98, 29], (4, 1): [57, 26, 46, 24], (4, 2): [57, 85, 22], (4, 3): [57, 6, 68], (5, 3): [38, 79, 68], (6, 1): [20, 59, 87, 24], (6, 2): [20, 22], (6, 5): [20, 34, 12, 38], (7, 0): [39, 26, 29], (7, 3): [39, 5, 18, 50, 68], (7, 5): [39, 61, 38], (7, 6): [39, 81, 77, 20]}",1780,853,0.47921348314606743,5307595.2346087545,2543471.19950633,1428.9164042170394,True,,True,True,False
130,120,63,58273,106001,25565247.06710464,47531687.50139029,100,247,1,34271,4945,29326,129,"{0: 92, 1: 73, 2: 19, 3: 71, 4: 43, 5: 22, 6: 45, 7: 74}","{(1, 0): [73, 33, 39, 92], (2, 1): [19, 73], (3, 0): [71, 14, 92], (3, 2): [71, 14, 63, 19], (4, 0): [43, 94, 16, 92], (4, 1): [43, 70, 73], (4, 2): [43, 87, 19], (4, 3): [43, 79, 57, 71], (5, 0): [22, 56, 27, 37, 92], (5, 2): [22, 20, 59, 19], (6, 0): [45, 39, 92], (6, 2): [45, 19], (6, 3): [45, 57, 71], (6, 5): [45, 21, 83, 22], (7, 0): [74, 42, 52, 16, 92], (7, 2): [74, 59, 19], (7, 5): [74, 22], (7, 6): [74, 42, 84, 45]}",1737,854,0.4916522740356937,671089.9886239169,329942.9189895365,189.94986700606594,True,,True,True,False
130,120,63,58273,106001,25565247.06710464,47531687.50139029,100,248,0,34534,5037,29497,117,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
130,120,63,58273,106001,25565247.06710464,47531687.50139029,100,249,0,35844,5243,30601,127,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
130,120,62,58273,106001,25565247.06710464,47531687.50139029,100,250,0,36145,5384,30761,120,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
131,121,63,58393,106148,25649232.821959265,47634570.05108721,100,251,1,35998,5291,30707,130,"{0: 88, 1: 75}","{(1, 0): [75, 15, 88]}",147,120,0.8163265306122449,102882.54969691463,83985.75485462419,571.3316656777156,True,,True,True,False
132,122,64,58496,106374,25702135.0064243,47750646.68884545,100,252,1,35772,5229,30543,131,"{0: 94, 1: 63}","{(1, 0): [63, 26, 5, 64, 94]}",226,103,0.4557522123893805,116076.63775823778,52902.18446503757,234.0804622346795,True,,True,True,False
132,122,64,58496,106374,25702135.0064243,47750646.68884545,100,253,0,36870,5523,31347,119,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
133,123,65,58992,107149,25809376.734362785,47918211.88874933,100,254,1,36095,5308,30787,132,"{0: 97, 1: 32, 2: 9, 3: 42, 4: 54, 5: 64}","{(2, 0): [9, 12, 97], (2, 1): [9, 32], (4, 0): [54, 19, 97], (4, 2): [54, 86, 9], (4, 3): [54, 11, 70, 42], (5, 0): [64, 31, 97], (5, 3): [64, 95, 42], (5, 4): [64, 57, 54]}",775,496,0.64,167565.19990388033,107241.72793848341,138.3764231464302,True,,True,True,False
134,124,66,59083,107240,25968990.470799062,48077825.62518561,100,255,1,36004,5252,30752,133,"{0: 77, 1: 8}","{(1, 0): [8, 77]}",91,91,1.0,159613.73643627713,159613.73643627713,1753.997103695353,True,,True,True,False
135,125,67,59802,108721,26396924.287729986,48959285.96298074,100,256,1,34523,4983,29540,134,"{0: 5, 1: 29, 2: 73, 3: 14, 4: 90, 5: 44, 6: 10, 7: 89}","{(1, 0): [29, 98, 5], (2, 1): [73, 36, 29], (4, 1): [90, 83, 1, 29], (4, 3): [90, 22, 14], (5, 0): [44, 21, 5], (5, 1): [44, 30, 47, 29], (5, 2): [44, 70, 73], (6, 1): [10, 88, 47, 29], (6, 3): [10, 88, 14], (7, 0): [89, 17, 5], (7, 1): [89, 3, 47, 35, 16, 29], (7, 5): [89, 3, 53, 51, 44]}",1481,719,0.48548278190411887,881460.3377951328,427933.81693092536,288.9492349297268,True,,True,True,False
135,125,67,59802,108721,26396924.287729986,48959285.96298074,100,257,0,35577,5236,30341,112,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
136,126,68,60703,110658,28302905.747645978,53056828.79079126,100,258,1,33640,4917,28723,135,"{0: 72, 1: 61, 2: 13, 3: 46, 4: 19, 5: 48, 6: 52, 7: 7, 8: 6}","{(1, 0): [61, 74, 72], (2, 1): [13, 25, 1, 61], (3, 2): [46, 49, 25, 13], (4, 0): [19, 15, 75, 72], (4, 1): [19, 26, 67, 61], (4, 2): [19, 45, 99, 13], (4, 3): [19, 15, 11, 77, 46], (5, 1): [48, 5, 67, 61], (5, 4): [48, 17, 45, 19], (6, 0): [52, 33, 72], (6, 1): [52, 75, 61], (7, 3): [7, 14, 77, 46], (7, 4): [7, 54, 19], (7, 6): [7, 54, 52], (8, 3): [6, 42, 69, 46], (8, 4): [6, 42, 96, 19], (8, 6): [6, 34, 52]}",1937,901,0.4651522973670625,4097542.8278105166,1905981.4599159914,983.9862983562166,True,,True,True,False
137,127,69,61396,111949,28444428.91873466,53320474.40965921,100,259,1,32349,4614,27735,136,"{0: 65, 1: 21, 2: 64, 3: 91, 4: 3, 5: 27, 6: 2, 7: 86}","{(3, 2): [91, 6, 57, 64], (4, 0): [3, 61, 75, 65], (4, 2): [3, 93, 64], (5, 0): [27, 48, 65], (6, 0): [2, 76, 53, 65], (6, 1): [2, 9, 31, 21], (6, 4): [2, 61, 38, 3], (6, 5): [2, 47, 27], (7, 0): [86, 45, 75, 65], (7, 1): [86, 7, 21], (7, 5): [86, 36, 27]}",1291,693,0.5367931835786213,263645.6188679494,141523.17108868237,109.62290556830548,True,,True,True,False
137,127,68,61396,111949,28444428.91873466,53320474.40965921,100,260,0,33631,4867,28764,122,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
138,127,68,61396,111949,28444428.91873466,53320474.40965921,100,261,1,33631,4867,28764,137,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
138,127,68,61396,111949,28444428.91873466,53320474.40965921,100,262,0,35368,5133,30235,129,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
139,128,69,62385,114046,28529365.005323827,53500566.39507628,100,263,1,33271,4816,28455,138,"{0: 69, 1: 30, 2: 70, 3: 73, 4: 98, 5: 46, 6: 26, 7: 54, 8: 28}","{(1, 0): [30, 43, 79, 69], (2, 0): [70, 5, 33, 69], (3, 1): [73, 43, 30], (3, 2): [73, 70], (4, 2): [98, 18, 70], (5, 2): [46, 49, 79, 70], (5, 3): [46, 26, 33, 73], (6, 0): [26, 33, 90, 69], (6, 1): [26, 10, 31, 30], (6, 2): [26, 63, 70], (6, 3): [26, 5, 11, 73], (7, 0): [54, 52, 69], (7, 2): [54, 21, 58, 70], (7, 3): [54, 21, 33, 73], (7, 5): [54, 11, 5, 8, 46], (8, 1): [28, 31, 30], (8, 3): [28, 36, 73], (8, 4): [28, 31, 57, 98], (8, 6): [28, 36, 12, 26], (8, 7): [28, 77, 86, 54]}",2097,989,0.4716261325703386,180091.98541707298,84936.08658916794,40.503617829836884,True,,True,True,False
139,128,68,62385,114046,28529365.005323827,53500566.39507628,100,264,0,33401,4894,28507,113,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
139,128,67,62385,114046,28529365.005323827,53500566.39507628,100,265,0,34176,5109,29067,132,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
140,129,68,62508,114209,28596772.916145016,53589895.57770924,100,266,1,34013,5026,28987,139,"{0: 92, 1: 81}","{(1, 0): [81, 39, 92]}",163,123,0.754601226993865,89329.1826329592,67407.91082119007,413.5454651606753,True,,True,True,False
140,129,68,62508,114209,28596772.916145016,53589895.57770924,100,267,0,35067,5247,29820,115,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
141,130,69,63022,115212,28654026.355890583,53701617.756823644,100,268,1,34064,5023,29041,140,"{0: 9, 1: 68, 2: 74, 3: 40, 4: 70, 5: 7, 6: 19}","{(3, 0): [40, 39, 21, 83, 9], (4, 2): [70, 74], (4, 3): [70, 40], (5, 3): [7, 14, 18, 58, 40], (6, 0): [19, 54, 86, 9], (6, 1): [19, 88, 15, 68], (6, 2): [19, 59, 74], (6, 3): [19, 63, 58, 40], (6, 5): [19, 45, 21, 7]}",1003,514,0.5124626121635095,111722.17911440365,57253.43974556678,57.08219316606858,True,,True,True,False
141,130,68,63022,115212,28654026.355890583,53701617.756823644,100,269,0,34064,5023,29041,137,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
141,130,67,63022,115212,28654026.355890583,53701617.756823644,100,270,0,35355,5326,30029,136,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
141,130,66,63022,115212,28654026.355890583,53701617.756823644,100,271,0,37452,5643,31809,138,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
142,131,67,63576,116251,28935011.890875462,54228592.433446914,100,272,1,36413,5431,30982,141,"{0: 57, 1: 9, 2: 59, 3: 45, 4: 71, 5: 22, 6: 50}","{(2, 1): [59, 86, 9], (3, 0): [45, 57], (3, 1): [45, 5, 48, 9], (4, 0): [71, 57], (4, 3): [71, 75, 45], (5, 3): [22, 14, 5, 45], (6, 1): [50, 27, 36, 9], (6, 2): [50, 27, 77, 59], (6, 3): [50, 18, 57, 45], (6, 5): [50, 87, 74, 22]}",1039,554,0.5332050048123196,526974.6766232662,280985.5349848792,270.4384359815969,True,,True,True,False
142,131,66,63576,116251,28935011.890875462,54228592.433446914,100,273,0,37416,5655,31761,140,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
142,131,65,63576,116251,28935011.890875462,54228592.433446914,100,274,0,37642,5717,31925,131,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
143,132,66,63862,116695,28961129.267529506,54269138.290909834,100,275,1,37198,5558,31640,142,"{0: 47, 1: 42, 2: 5, 3: 91, 4: 27}","{(2, 0): [5, 33, 47], (3, 0): [91, 48, 27, 47], (3, 1): [91, 73, 42], (4, 2): [27, 37, 5]}",444,286,0.6441441441441441,40545.85746291937,26117.376654042655,58.82292039198796,True,,True,True,False
144,133,67,64147,117186,29032433.149588086,54391981.11929847,100,276,1,36707,5410,31297,143,"{0: 98, 1: 78, 2: 69, 3: 30}","{(2, 0): [69, 83, 98], (3, 0): [30, 31, 57, 98], (3, 1): [30, 66, 78], (3, 2): [30, 43, 79, 69]}",491,285,0.5804480651731161,122842.8283886401,71303.88205857929,145.22175572012074,True,,True,True,False
145,134,68,64500,117716,29105924.64454078,54502322.45732943,100,277,1,36177,5242,30935,144,"{0: 70, 1: 77, 2: 59, 3: 73, 4: 56}","{(2, 1): [59, 77], (3, 0): [73, 70], (4, 0): [56, 43, 70], (4, 2): [56, 12, 97, 59], (4, 3): [56, 33, 73]}",530,353,0.6660377358490566,110341.33803095708,73491.49495269406,138.66319802395105,True,,True,True,False
145,134,67,64500,117716,29105924.64454078,54502322.45732943,100,278,0,36821,5439,31382,124,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
146,135,68,64693,118020,29138883.76083388,54554237.33480664,100,279,1,36517,5315,31202,145,"{0: 60, 1: 18, 2: 53}","{(1, 0): [18, 52, 60], (2, 1): [53, 28, 70, 18]}",304,193,0.6348684210526315,51914.87747721553,32959.11629310065,108.41814570098896,True,,True,True,False
147,136,69,64858,118283,29157608.07743305,54584082.76065865,100,280,1,36254,5213,31041,146,"{0: 72, 1: 48, 2: 35}","{(1, 0): [48, 24, 72], (2, 1): [35, 26, 17, 48]}",263,165,0.6273764258555133,29845.425852007465,18724.31659916818,71.19512014892845,True,,True,True,False
147,136,68,64858,118283,29157608.07743305,54584082.76065865,100,281,0,36698,5372,31326,142,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
148,137,69,65310,119068,29329507.84326688,54882625.49556917,100,282,1,35913,5135,30778,147,"{0: 51, 1: 76, 2: 47, 3: 96, 4: 66, 5: 5}","{(1, 0): [76, 2, 23, 51], (3, 0): [96, 26, 95, 51], (3, 1): [96, 0, 83, 76], (4, 0): [66, 51], (5, 0): [5, 8, 23, 51], (5, 1): [5, 11, 77, 76], (5, 2): [5, 33, 47], (5, 3): [5, 14, 96]}",785,452,0.575796178343949,298542.73491051974,171899.76583382793,218.9805934188891,True,,True,True,False
149,138,70,66036,120375,29510949.64311045,55209270.71925449,100,283,1,34606,4818,29788,148,"{0: 3, 1: 44, 2: 25, 3: 70, 4: 95, 5: 2, 6: 17, 7: 21}","{(1, 0): [44, 30, 93, 3], (3, 2): [70, 79, 25], (4, 2): [95, 1, 25], (4, 3): [95, 42, 70], (5, 0): [2, 61, 3], (5, 1): [2, 47, 44], (5, 2): [2, 34, 97, 25], (5, 4): [2, 9, 31, 95], (6, 5): [17, 36, 9, 2], (7, 1): [21, 1, 47, 44], (7, 4): [21, 95], (7, 5): [21, 33, 47, 2]}",1307,726,0.5554705432287682,326645.2236853278,181441.79984357153,138.8231062307357,True,,True,True,False
149,138,70,66036,120375,29510949.64311045,55209270.71925449,100,284,0,34753,4911,29842,130,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
150,139,71,66546,121475,29757409.16939184,55740850.08966533,100,285,1,33653,4688,28965,149,"{0: 46, 1: 41, 2: 38, 3: 34, 4: 31, 5: 10}","{(1, 0): [41, 23, 8, 46], (2, 0): [38, 79, 49, 46], (2, 1): [38, 3, 81, 41], (3, 0): [34, 23, 30, 46], (3, 1): [34, 12, 9, 41], (4, 0): [31, 10, 19, 87, 46], (5, 0): [10, 26, 5, 8, 46], (5, 3): [10, 84, 34], (5, 4): [10, 97, 31]}",1100,510,0.4636363636363636,531579.3704108404,246459.52628138964,224.05411480126332,True,,True,True,False
151,140,72,67054,122401,29762571.452153146,55750260.07753339,100,286,1,32727,4498,28229,150,"{0: 64, 1: 94, 2: 26, 3: 88, 4: 50, 5: 72}","{(3, 1): [88, 57, 64, 94], (3, 2): [88, 14, 26], (4, 0): [50, 58, 60, 64], (4, 1): [50, 70, 43, 94], (4, 2): [50, 63, 26], (4, 3): [50, 58, 88], (5, 0): [72, 64], (5, 1): [72, 64, 94], (5, 2): [72, 28, 29, 26], (5, 4): [72, 28, 70, 50]}",926,508,0.5485961123110151,9409.987868052252,5162.282761307283,5.574819396660133,True,,True,True,False
152,141,73,67567,123570,30094467.22970473,56506568.389341965,100,287,1,31558,4294,27264,151,"{0: 20, 1: 83, 2: 15, 3: 51, 4: 89, 5: 49}","{(1, 0): [83, 22, 20], (2, 0): [15, 22, 34, 20], (3, 1): [51, 23, 21, 83], (3, 2): [51, 47, 88, 15], (4, 1): [89, 56, 83], (4, 3): [89, 79, 95, 51], (5, 0): [49, 0, 86, 59, 20], (5, 2): [49, 60, 58, 15], (5, 3): [49, 0, 73, 42, 66, 51]}",1169,513,0.4388366124893071,756308.3118085767,331895.7775515824,283.9142665111911,True,,True,True,False
152,141,72,67567,123570,30094467.22970473,56506568.389341965,100,288,0,32484,4484,28000,150,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
153,142,73,67822,124060,30261055.136732697,56826678.48519963,100,289,1,31994,4361,27633,152,"{0: 67, 1: 35, 2: 43, 3: 6}","{(1, 0): [35, 26, 67], (2, 1): [43, 62, 37, 35], (3, 1): [6, 57, 88, 35], (3, 2): [6, 12, 32, 43]}",490,255,0.5204081632653061,320110.09585766227,166587.9070279671,339.975320465239,True,,True,True,False
154,143,74,68279,124880,31047274.419878837,58237400.17487104,100,290,1,31174,4131,27043,153,"{0: 19, 1: 65, 2: 42, 3: 90, 4: 37, 5: 23}","{(3, 0): [90, 97, 19], (3, 1): [90, 83, 53, 65], (4, 1): [37, 27, 48, 65], (5, 2): [23, 21, 84, 42], (5, 3): [23, 41, 90], (5, 4): [23, 56, 27, 37]}",820,457,0.5573170731707318,1410721.6896714084,786219.2831461387,958.8040038367544,True,,True,True,False
154,143,73,68279,124880,31047274.419878837,58237400.17487104,100,291,0,31437,4233,27204,146,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
