vn_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,num_running_pn_nodes,event_id,event_type,pn_available_resource,pn_node_available_resource,pn_edge_available_resource,vn_id,node_slots,edge_paths,vn_cost,vn_revenue,vn_rc_ratio,vn_time_cost,vn_time_revenue,vn_time_rc_ratio,result,info,place_result,route_result,early_rejection
268,32,14,11516,14948,4412549.562975514,5700296.076666278,16,527,1,41155,7628,33527,267,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
268,32,14,11516,14948,4412549.562975514,5700296.076666278,16,528,0,41155,7628,33527,254,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
269,33,15,11906,15384,4568862.098058867,5875045.474862027,16,529,1,40719,7443,33276,268,"{4: 6, 2: 13, 1: 14, 3: 8, 0: 7}","{(0, 2): [7, 13], (1, 2): [14, 6, 13], (1, 4): [14, 6], (2, 3): [13, 6, 8], (2, 4): [13, 6], (3, 4): [8, 6]}",436,390,0.8944954128440367,174749.3981957495,156312.53508335393,358.5149887232888,True,Success,True,True,False
270,33,15,11906,15384,4568862.098058867,5875045.474862027,16,530,1,40719,7443,33276,269,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
270,33,15,11906,15384,4568862.098058867,5875045.474862027,16,531,0,40719,7443,33276,269,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
270,33,15,11906,15384,4568862.098058867,5875045.474862027,16,532,0,40719,7443,33276,260,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
270,33,15,11906,15384,4568862.098058867,5875045.474862027,16,533,0,40719,7443,33276,267,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
271,33,15,11906,15384,4568862.098058867,5875045.474862027,16,534,1,40719,7443,33276,270,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
271,33,15,11906,15384,4568862.098058867,5875045.474862027,16,535,0,40719,7443,33276,265,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
271,33,15,11906,15384,4568862.098058867,5875045.474862027,16,536,0,40719,7443,33276,266,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
272,33,15,11906,15384,4568862.098058867,5875045.474862027,16,537,1,40719,7443,33276,271,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
273,33,15,11906,15384,4568862.098058867,5875045.474862027,16,538,1,40719,7443,33276,272,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
274,33,15,11906,15384,4568862.098058867,5875045.474862027,16,539,1,40719,7443,33276,273,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
275,33,15,11906,15384,4568862.098058867,5875045.474862027,16,540,1,40719,7443,33276,274,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
276,33,15,11906,15384,4568862.098058867,5875045.474862027,16,541,1,40719,7443,33276,275,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
277,33,15,11906,15384,4568862.098058867,5875045.474862027,16,542,1,40719,7443,33276,276,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
278,33,15,11906,15384,4568862.098058867,5875045.474862027,16,543,1,40719,7443,33276,277,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
279,33,15,11906,15384,4568862.098058867,5875045.474862027,16,544,1,40719,7443,33276,278,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
279,33,14,11906,15384,4568862.098058867,5875045.474862027,16,545,0,40719,7443,33276,276,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
279,33,14,11906,15384,4568862.098058867,5875045.474862027,16,546,0,41155,7628,33527,268,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
280,33,14,11906,15384,4568862.098058867,5875045.474862027,16,547,1,41155,7628,33527,279,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
280,33,14,11906,15384,4568862.098058867,5875045.474862027,16,548,0,41155,7628,33527,263,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
280,33,14,11906,15384,4568862.098058867,5875045.474862027,16,549,0,41155,7628,33527,264,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
280,33,14,11906,15384,4568862.098058867,5875045.474862027,16,550,0,41155,7628,33527,271,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
281,33,14,11906,15384,4568862.098058867,5875045.474862027,16,551,1,41155,7628,33527,280,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
282,33,14,11906,15384,4568862.098058867,5875045.474862027,16,552,1,41155,7628,33527,281,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
282,33,14,11906,15384,4568862.098058867,5875045.474862027,16,553,0,41155,7628,33527,273,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
282,33,14,11906,15384,4568862.098058867,5875045.474862027,16,554,0,41155,7628,33527,277,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
282,33,14,11906,15384,4568862.098058867,5875045.474862027,16,555,0,41155,7628,33527,275,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
282,33,14,11906,15384,4568862.098058867,5875045.474862027,16,556,0,41155,7628,33527,280,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
283,34,15,12326,16033,4874670.957788666,6347592.9747778345,16,557,1,40506,7429,33077,282,"{0: 6, 2: 0, 1: 17, 5: 14, 4: 57, 3: 11}","{(0, 2): [6, 8, 16, 0], (0, 3): [6, 17, 11], (0, 4): [6, 14, 57], (1, 2): [17, 11, 0], (1, 4): [17, 11, 57], (1, 5): [17, 14], (2, 5): [0, 57, 14]}",649,420,0.6471494607087828,472547.49991580716,305808.85972979816,471.2000920335873,True,Success,True,True,False
283,34,15,12326,16033,4874670.957788666,6347592.9747778345,16,558,0,40506,7429,33077,272,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
284,34,15,12326,16033,4874670.957788666,6347592.9747778345,16,559,1,40506,7429,33077,283,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
285,34,15,12326,16033,4874670.957788666,6347592.9747778345,16,560,1,40506,7429,33077,284,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
286,34,15,12326,16033,4874670.957788666,6347592.9747778345,16,561,1,40506,7429,33077,285,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
287,34,15,12326,16033,4874670.957788666,6347592.9747778345,16,562,1,40506,7429,33077,286,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
288,34,15,12326,16033,4874670.957788666,6347592.9747778345,16,563,1,40506,7429,33077,287,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
288,34,15,12326,16033,4874670.957788666,6347592.9747778345,16,564,0,40506,7429,33077,284,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
289,34,15,12326,16033,4874670.957788666,6347592.9747778345,16,565,1,40506,7429,33077,288,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
289,34,15,12326,16033,4874670.957788666,6347592.9747778345,16,566,0,40506,7429,33077,288,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
289,34,15,12326,16033,4874670.957788666,6347592.9747778345,16,567,0,40506,7429,33077,274,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
289,34,15,12326,16033,4874670.957788666,6347592.9747778345,16,568,0,40506,7429,33077,287,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
290,35,16,12484,16191,4908708.4137508925,6381630.430740061,16,569,1,40348,7342,33006,289,"{0: 6, 2: 17, 1: 14}","{(0, 1): [6, 14], (0, 2): [6, 17]}",158,158,1.0,34037.45596222635,34037.45596222635,215.42693646978702,True,Success,True,True,False
291,35,16,12484,16191,4908708.4137508925,6381630.430740061,16,570,1,40348,7342,33006,290,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
291,35,16,12484,16191,4908708.4137508925,6381630.430740061,16,571,0,40348,7342,33006,281,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
292,35,16,12484,16191,4908708.4137508925,6381630.430740061,16,572,1,40348,7342,33006,291,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
292,35,16,12484,16191,4908708.4137508925,6381630.430740061,16,573,0,40348,7342,33006,285,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
293,35,16,12484,16191,4908708.4137508925,6381630.430740061,16,574,1,40348,7342,33006,292,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
293,35,16,12484,16191,4908708.4137508925,6381630.430740061,16,575,0,40348,7342,33006,246,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
294,35,16,12484,16191,4908708.4137508925,6381630.430740061,16,576,1,40348,7342,33006,293,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
295,35,16,12484,16191,4908708.4137508925,6381630.430740061,16,577,1,40348,7342,33006,294,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
295,35,16,12484,16191,4908708.4137508925,6381630.430740061,16,578,0,40348,7342,33006,279,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
295,35,16,12484,16191,4908708.4137508925,6381630.430740061,16,579,0,40348,7342,33006,293,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
296,35,16,12484,16191,4908708.4137508925,6381630.430740061,16,580,1,40348,7342,33006,295,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
296,35,16,12484,16191,4908708.4137508925,6381630.430740061,16,581,0,40506,7429,33077,289,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
296,35,15,12484,16191,4908708.4137508925,6381630.430740061,16,582,0,40506,7429,33077,295,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
296,35,15,12484,16191,4908708.4137508925,6381630.430740061,16,583,0,40506,7429,33077,270,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
297,35,15,12484,16191,4908708.4137508925,6381630.430740061,16,584,1,40506,7429,33077,296,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
297,35,15,12484,16191,4908708.4137508925,6381630.430740061,16,585,0,40506,7429,33077,283,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
297,35,15,12484,16191,4908708.4137508925,6381630.430740061,16,586,0,40506,7429,33077,278,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
297,35,15,12484,16191,4908708.4137508925,6381630.430740061,16,587,0,40506,7429,33077,290,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
297,35,15,12484,16191,4908708.4137508925,6381630.430740061,16,588,0,41155,7628,33527,282,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
298,36,16,12594,16301,4954582.182743628,6427504.199732796,16,589,1,41045,7563,33482,297,"{1: 14, 0: 57}","{(0, 1): [57, 14]}",110,110,1.0,45873.768992734804,45873.768992734804,417.0342635703164,True,Success,True,True,False
298,36,16,12594,16301,4954582.182743628,6427504.199732796,16,590,0,41045,7563,33482,296,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
298,36,16,12594,16301,4954582.182743628,6427504.199732796,16,591,0,41045,7563,33482,291,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
299,36,16,12594,16301,4954582.182743628,6427504.199732796,16,592,1,41045,7563,33482,298,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
300,36,16,12594,16301,4954582.182743628,6427504.199732796,16,593,1,41045,7563,33482,299,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
301,36,16,12594,16301,4954582.182743628,6427504.199732796,16,594,1,41045,7563,33482,300,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
301,36,16,12594,16301,4954582.182743628,6427504.199732796,16,595,0,41045,7563,33482,286,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
302,36,16,12594,16301,4954582.182743628,6427504.199732796,16,596,1,41045,7563,33482,301,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
303,36,16,12594,16301,4954582.182743628,6427504.199732796,16,597,1,41045,7563,33482,302,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
303,36,16,12594,16301,4954582.182743628,6427504.199732796,16,598,0,41045,7563,33482,300,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
304,36,16,12594,16301,4954582.182743628,6427504.199732796,16,599,1,41045,7563,33482,303,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
305,36,16,12594,16301,4954582.182743628,6427504.199732796,16,600,1,41045,7563,33482,304,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
306,36,16,12594,16301,4954582.182743628,6427504.199732796,16,601,1,41045,7563,33482,305,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
306,36,16,12594,16301,4954582.182743628,6427504.199732796,16,602,0,41045,7563,33482,301,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
307,36,16,12594,16301,4954582.182743628,6427504.199732796,16,603,1,41045,7563,33482,306,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
307,36,16,12594,16301,4954582.182743628,6427504.199732796,16,604,0,41155,7628,33527,297,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
308,37,17,13195,17256,5012596.938201942,6519690.7079901835,16,605,1,40200,7353,32847,307,"{1: 6, 4: 18, 3: 11, 0: 17, 6: 8, 2: 0, 5: 19}","{(0, 1): [17, 6], (0, 4): [17, 18], (0, 6): [17, 6, 8], (1, 2): [6, 8, 16, 0], (1, 3): [6, 18, 11], (1, 4): [6, 18], (1, 5): [6, 13, 19], (2, 4): [0, 11, 18], (2, 6): [0, 11, 17, 18, 8], (3, 4): [11, 18], (3, 6): [11, 17, 14, 6, 8]}",955,601,0.6293193717277487,92186.50825738697,58014.75545831369,60.748435034883435,True,Success,True,True,False
308,37,17,13195,17256,5012596.938201942,6519690.7079901835,16,606,0,40200,7353,32847,299,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
309,37,17,13195,17256,5012596.938201942,6519690.7079901835,16,607,1,40200,7353,32847,308,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
309,37,17,13195,17256,5012596.938201942,6519690.7079901835,16,608,0,40200,7353,32847,308,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
310,37,17,13195,17256,5012596.938201942,6519690.7079901835,16,609,1,40200,7353,32847,309,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
310,37,17,13195,17256,5012596.938201942,6519690.7079901835,16,610,0,41155,7628,33527,307,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
311,38,18,13714,18085,5081794.980666818,6630220.914547761,16,611,1,40326,7405,32921,310,"{2: 6, 6: 18, 4: 11, 0: 17, 5: 16, 3: 8, 1: 13}","{(0, 2): [17, 6], (0, 5): [17, 6, 8, 16], (1, 6): [13, 6, 18], (2, 3): [6, 8], (2, 4): [6, 13, 19, 11], (2, 6): [6, 14, 17, 18], (3, 6): [8, 18], (4, 5): [11, 0, 16]}",829,519,0.6260554885404102,110530.20655757785,69198.04246487685,83.47170381770428,True,Success,True,True,False
312,38,18,13714,18085,5081794.980666818,6630220.914547761,16,612,1,40326,7405,32921,311,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
313,38,18,13714,18085,5081794.980666818,6630220.914547761,16,613,1,40326,7405,32921,312,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
314,38,18,13714,18085,5081794.980666818,6630220.914547761,16,614,1,40326,7405,32921,313,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
315,38,18,13714,18085,5081794.980666818,6630220.914547761,16,615,1,40326,7405,32921,314,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
315,38,18,13714,18085,5081794.980666818,6630220.914547761,16,616,0,40326,7405,32921,311,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
316,38,18,13714,18085,5081794.980666818,6630220.914547761,16,617,1,40326,7405,32921,315,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
316,38,18,13714,18085,5081794.980666818,6630220.914547761,16,618,0,40326,7405,32921,312,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
316,38,18,13714,18085,5081794.980666818,6630220.914547761,16,619,0,40326,7405,32921,309,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
316,38,18,13714,18085,5081794.980666818,6630220.914547761,16,620,0,40326,7405,32921,315,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
317,38,18,13714,18085,5081794.980666818,6630220.914547761,16,621,1,40326,7405,32921,316,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
317,38,18,13714,18085,5081794.980666818,6630220.914547761,16,622,0,41155,7628,33527,310,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
317,38,18,13714,18085,5081794.980666818,6630220.914547761,16,623,0,41155,7628,33527,298,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
317,38,18,13714,18085,5081794.980666818,6630220.914547761,16,624,0,41155,7628,33527,316,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
317,38,18,13714,18085,5081794.980666818,6630220.914547761,16,625,0,41155,7628,33527,294,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
317,38,18,13714,18085,5081794.980666818,6630220.914547761,16,626,0,41155,7628,33527,305,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
318,38,18,13714,18085,5081794.980666818,6630220.914547761,16,627,1,41155,7628,33527,317,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
318,38,18,13714,18085,5081794.980666818,6630220.914547761,16,628,0,41155,7628,33527,317,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
318,38,18,13714,18085,5081794.980666818,6630220.914547761,16,629,0,41155,7628,33527,306,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
318,38,18,13714,18085,5081794.980666818,6630220.914547761,16,630,0,41155,7628,33527,303,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
319,38,18,13714,18085,5081794.980666818,6630220.914547761,16,631,1,41155,7628,33527,318,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
320,38,18,13714,18085,5081794.980666818,6630220.914547761,16,632,1,41155,7628,33527,319,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
321,38,18,13714,18085,5081794.980666818,6630220.914547761,16,633,1,41155,7628,33527,320,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
321,38,18,13714,18085,5081794.980666818,6630220.914547761,16,634,0,41155,7628,33527,318,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
321,38,18,13714,18085,5081794.980666818,6630220.914547761,16,635,0,41155,7628,33527,302,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
321,38,18,13714,18085,5081794.980666818,6630220.914547761,16,636,0,41155,7628,33527,319,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
321,38,18,13714,18085,5081794.980666818,6630220.914547761,16,637,0,41155,7628,33527,304,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
322,38,18,13714,18085,5081794.980666818,6630220.914547761,16,638,1,41155,7628,33527,321,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
323,38,18,13714,18085,5081794.980666818,6630220.914547761,16,639,1,41155,7628,33527,322,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
324,39,19,13833,18204,5109895.18040404,6658321.114284983,16,640,1,41036,7556,33480,323,"{1: 0, 0: 57}","{(0, 1): [57, 0]}",119,119,1.0,28100.19973722215,28100.19973722215,236.13613224556428,True,Success,True,True,False
325,39,19,13833,18204,5109895.18040404,6658321.114284983,16,641,1,41036,7556,33480,324,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
325,39,19,13833,18204,5109895.18040404,6658321.114284983,16,642,0,41036,7556,33480,322,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
326,39,19,13833,18204,5109895.18040404,6658321.114284983,16,643,1,41036,7556,33480,325,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
326,39,19,13833,18204,5109895.18040404,6658321.114284983,16,644,0,41036,7556,33480,325,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
327,40,20,14347,18859,5161983.369521508,6724698.086798488,16,645,1,40381,7306,33075,326,"{0: 6, 4: 17, 5: 11, 2: 18, 3: 8, 1: 14, 6: 0}","{(0, 2): [6, 18], (0, 3): [6, 8], (0, 4): [6, 17], (0, 5): [6, 17, 11], (0, 6): [6, 8, 16, 0], (1, 4): [14, 17], (2, 4): [18, 17], (3, 5): [8, 18, 11]}",655,514,0.7847328244274809,66376.97251350536,52088.189117468326,79.52395285109668,True,Success,True,True,False
328,40,20,14347,18859,5161983.369521508,6724698.086798488,16,646,1,40381,7306,33075,327,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
328,40,19,14347,18859,5161983.369521508,6724698.086798488,16,647,0,41036,7556,33480,326,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
328,40,19,14347,18859,5161983.369521508,6724698.086798488,16,648,0,41155,7628,33527,323,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
329,40,19,14347,18859,5161983.369521508,6724698.086798488,16,649,1,41155,7628,33527,328,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
329,40,19,14347,18859,5161983.369521508,6724698.086798488,16,650,0,41155,7628,33527,321,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
330,40,19,14347,18859,5161983.369521508,6724698.086798488,16,651,1,41155,7628,33527,329,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
331,40,19,14347,18859,5161983.369521508,6724698.086798488,16,652,1,41155,7628,33527,330,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
332,40,19,14347,18859,5161983.369521508,6724698.086798488,16,653,1,41155,7628,33527,331,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
332,40,19,14347,18859,5161983.369521508,6724698.086798488,16,654,0,41155,7628,33527,328,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
332,40,19,14347,18859,5161983.369521508,6724698.086798488,16,655,0,41155,7628,33527,292,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
333,41,20,14467,18979,5320373.704241852,6883088.421518832,16,656,1,41035,7553,33482,332,"{0: 0, 1: 57}","{(0, 1): [0, 57]}",120,120,1.0,158390.33472034443,158390.33472034443,1319.9194560028702,True,Success,True,True,False
333,41,20,14467,18979,5320373.704241852,6883088.421518832,16,657,0,41035,7553,33482,331,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
334,41,20,14467,18979,5320373.704241852,6883088.421518832,16,658,1,41035,7553,33482,333,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
335,41,20,14467,18979,5320373.704241852,6883088.421518832,16,659,1,41035,7553,33482,334,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
336,41,20,14467,18979,5320373.704241852,6883088.421518832,16,660,1,41035,7553,33482,335,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
337,41,20,14467,18979,5320373.704241852,6883088.421518832,16,661,1,41035,7553,33482,336,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
338,41,20,14467,18979,5320373.704241852,6883088.421518832,16,662,1,41035,7553,33482,337,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
338,41,20,14467,18979,5320373.704241852,6883088.421518832,16,663,0,41035,7553,33482,313,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
339,41,20,14467,18979,5320373.704241852,6883088.421518832,16,664,1,41035,7553,33482,338,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
339,41,20,14467,18979,5320373.704241852,6883088.421518832,16,665,0,41035,7553,33482,336,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
340,41,20,14467,18979,5320373.704241852,6883088.421518832,16,666,1,41035,7553,33482,339,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
340,41,20,14467,18979,5320373.704241852,6883088.421518832,16,667,0,41035,7553,33482,314,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
340,41,20,14467,18979,5320373.704241852,6883088.421518832,16,668,0,41035,7553,33482,335,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
340,41,20,14467,18979,5320373.704241852,6883088.421518832,16,669,0,41035,7553,33482,338,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
341,41,20,14467,18979,5320373.704241852,6883088.421518832,16,670,1,41035,7553,33482,340,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
342,41,20,14467,18979,5320373.704241852,6883088.421518832,16,671,1,41035,7553,33482,341,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
342,41,20,14467,18979,5320373.704241852,6883088.421518832,16,672,0,41035,7553,33482,329,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
343,41,20,14467,18979,5320373.704241852,6883088.421518832,16,673,1,41035,7553,33482,342,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
343,41,20,14467,18979,5320373.704241852,6883088.421518832,16,674,0,41035,7553,33482,327,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
343,41,20,14467,18979,5320373.704241852,6883088.421518832,16,675,0,41035,7553,33482,341,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
343,41,20,14467,18979,5320373.704241852,6883088.421518832,16,676,0,41035,7553,33482,337,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
343,41,20,14467,18979,5320373.704241852,6883088.421518832,16,677,0,41035,7553,33482,340,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
344,41,20,14467,18979,5320373.704241852,6883088.421518832,16,678,1,41035,7553,33482,343,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
345,41,20,14467,18979,5320373.704241852,6883088.421518832,16,679,1,41035,7553,33482,344,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
346,41,20,14467,18979,5320373.704241852,6883088.421518832,16,680,1,41035,7553,33482,345,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
347,41,20,14467,18979,5320373.704241852,6883088.421518832,16,681,1,41035,7553,33482,346,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
348,41,20,14467,18979,5320373.704241852,6883088.421518832,16,682,1,41035,7553,33482,347,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
349,41,20,14467,18979,5320373.704241852,6883088.421518832,16,683,1,41035,7553,33482,348,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
350,41,20,14467,18979,5320373.704241852,6883088.421518832,16,684,1,41035,7553,33482,349,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
