vn_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,num_running_pn_nodes,event_id,event_type,pn_available_resource,pn_node_available_resource,pn_edge_available_resource,vn_id,node_slots,edge_paths,vn_cost,vn_revenue,vn_rc_ratio,vn_time_cost,vn_time_revenue,vn_time_rc_ratio,result,description,place_result,route_result,early_rejection
90,86,46,40427,61249,20394123.69371854,31059696.372503757,99,162,0,34527,4370,30157,52,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
90,86,45,40427,61249,20394123.69371854,31059696.372503757,99,163,0,36010,4677,31333,29,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
91,87,46,40900,61872,21294930.032204118,32246170.683024928,99,164,1,35387,4453,30934,90,"{3: 95, 2: 22, 1: 45, 0: 55, 4: 56}","{(2, 3): [22, 95], (1, 2): [45, 3, 22], (1, 3): [45, 95], (0, 1): [55, 64, 45], (0, 2): [55, 7, 22], (0, 3): [55, 95], (4, 1): [56, 17, 45], (4, 2): [56, 12, 22]}",623,473,0.7592295345104334,1186474.3105211707,900806.3384855759,1445.917076220828,True,Success,False,True,False
91,87,45,40900,61872,21294930.032204118,32246170.683024928,99,165,0,35691,4574,31117,84,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
92,88,46,41218,62359,21390443.903129455,32392445.070259646,99,166,1,35204,4448,30756,91,"{2: 2, 0: 3, 1: 13, 3: 16, 4: 33}","{(1, 0): [13, 23, 3], (3, 0): [16, 77, 3], (3, 2): [16, 51, 2], (4, 0): [33, 3], (4, 1): [33, 23, 13], (4, 3): [33, 23, 16]}",487,318,0.6529774127310062,146274.3872347163,95513.87092533837,196.1270450212287,True,Success,False,True,False
93,89,47,41496,62759,21496325.03782863,32544792.02666134,99,167,1,34804,4292,30512,92,"{3: 16, 1: 20, 2: 27, 0: 41}","{(1, 3): [20, 16], (2, 3): [27, 25, 16], (0, 1): [41, 14, 20], (0, 2): [41, 16, 53, 27]}",400,278,0.695,152346.9564016953,105881.13469917823,264.7028367479456,True,Success,False,True,False
94,90,48,41690,62999,21608595.58836966,32683683.42939251,99,168,1,34564,4171,30393,93,"{1: 8, 0: 62, 2: 77}","{(2, 0): [77, 62], (2, 1): [77, 45, 8]}",240,194,0.8083333333333333,138891.40273116922,112270.55054102845,467.7939605876186,True,Success,False,False,False
94,90,48,41690,62999,21608595.58836966,32683683.42939251,99,169,0,34564,4171,30393,74,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
95,91,49,42353,64086,22371348.32179588,33934229.76609583,100,170,1,33477,3922,29555,94,"{5: 87, 0: 32, 6: 63, 1: 61, 2: 39, 4: 75, 3: 80}","{(0, 5): [32, 87], (6, 0): [63, 87, 32], (1, 5): [61, 76, 87], (2, 0): [39, 32], (2, 5): [39, 58, 87], (2, 6): [39, 58, 87, 63], (4, 2): [75, 32, 39], (4, 5): [75, 46, 87], (4, 6): [75, 19, 41, 63], (3, 0): [80, 32], (3, 1): [80, 39, 61], (3, 6): [80, 76, 37, 63]}",1087,663,0.609935602575897,1250546.3367033217,762752.7334262211,701.7044465742605,True,Success,False,False,False
96,92,50,42424,64157,22374759.38329539,33937640.82759534,100,171,1,33406,3875,29531,95,"{1: 2, 0: 7}","{(0, 1): [7, 2]}",71,71,1.0,3411.061499509401,3411.061499509401,48.04311971140002,True,Success,False,False,False
96,92,50,42424,64157,22374759.38329539,33937640.82759534,100,172,0,33809,4005,29804,87,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
96,92,49,42424,64157,22374759.38329539,33937640.82759534,100,173,0,34156,4137,30019,81,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
97,93,50,42648,64408,22683154.80141361,34283208.907718875,100,174,1,33905,4004,29901,96,"{0: 64, 2: 3, 1: 20, 3: 69}","{(1, 0): [20, 64], (3, 0): [69, 64], (3, 2): [69, 15, 3]}",251,224,0.8924302788844621,345568.0801235389,308395.418118218,1228.6670044550517,True,Success,False,True,False
97,93,49,42648,64408,22683154.80141361,34283208.907718875,100,175,0,34852,4277,30575,57,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
97,93,49,42648,64408,22683154.80141361,34283208.907718875,100,176,0,35461,4399,31062,59,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
97,93,49,42648,64408,22683154.80141361,34283208.907718875,100,177,0,36517,4701,31816,83,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
97,93,49,42648,64408,22683154.80141361,34283208.907718875,100,178,0,36588,4748,31840,95,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
97,93,48,42648,64408,22683154.80141361,34283208.907718875,100,179,0,36953,4879,32074,63,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
98,94,49,42817,64615,22820921.38454607,34451952.59238408,100,180,1,36746,4778,31968,97,"{2: 75, 0: 19, 1: 42}","{(1, 0): [42, 8, 19], (1, 2): [42, 75]}",207,169,0.8164251207729468,168743.68466520472,137766.58313246182,665.5390489490909,True,Success,False,False,False
98,94,48,42817,64615,22820921.38454607,34451952.59238408,100,181,0,36954,4891,32063,89,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
99,95,49,43544,65817,23037224.398995392,34809581.510359436,100,182,1,35752,4574,31178,98,"{3: 51, 4: 2, 6: 12, 0: 47, 5: 93, 2: 4, 7: 99, 8: 20, 1: 58}","{(4, 3): [2, 51], (0, 4): [47, 42, 2], (5, 4): [93, 4, 2], (5, 6): [93, 51, 12], (2, 6): [4, 2, 26, 12], (7, 2): [99, 44, 4], (7, 4): [99, 36, 4, 2], (8, 0): [20, 25, 47], (8, 3): [20, 57, 51], (8, 6): [20, 84, 12], (1, 3): [58, 16, 51], (1, 6): [58, 71, 33, 12], (1, 8): [58, 16, 20]}",1202,727,0.6048252911813644,357628.91797535843,216303.01444932245,179.9525910560087,True,Success,False,False,False
100,96,50,43642,65915,23101438.06400712,34873795.17537116,100,183,1,35654,4521,31133,99,"{1: 21, 0: 7}","{(0, 1): [7, 21]}",98,98,1.0,64213.66501172624,64213.66501172624,655.2414797114923,True,Success,True,True,False
101,97,51,44649,67684,24240761.56890614,36875248.28377868,100,184,1,33885,4238,29647,100,"{3: 23, 0: 60, 4: 69, 5: 82, 2: 90, 7: 38, 8: 81, 1: 31, 6: 80}","{(0, 3): [60, 64, 23], (4, 3): [69, 64, 23], (5, 0): [82, 64, 60], (5, 4): [82, 20, 69], (2, 0): [90, 7, 60], (2, 3): [90, 23], (2, 5): [90, 22, 82], (7, 0): [38, 19, 13, 60], (7, 3): [38, 3, 23], (7, 4): [38, 92, 50, 69], (8, 0): [81, 7, 60], (8, 3): [81, 40, 23], (8, 4): [81, 72, 69], (1, 0): [31, 74, 60], (1, 2): [31, 90], (1, 3): [31, 23], (1, 4): [31, 35, 69], (1, 7): [31, 85, 38], (1, 8): [31, 13, 81], (6, 1): [80, 82, 26, 31], (6, 4): [80, 29, 69]}",1769,1007,0.5692481628038439,2001453.108407516,1139323.5048990212,644.0494657428045,True,Success,False,False,False
101,97,51,44649,67684,24240761.56890614,36875248.28377868,100,185,0,34372,4364,30008,91,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
102,98,52,44757,67792,24275907.555659212,36910394.27053175,100,186,1,34264,4290,29974,101,"{0: 79, 1: 1}","{(1, 0): [1, 79]}",108,108,1.0,35145.98675307247,35145.98675307247,325.4258032691896,True,Success,True,True,False
103,99,53,45734,69389,25204621.165346704,38428465.54450404,100,187,1,32667,3988,28679,102,"{0: 43, 7: 33, 3: 63, 6: 21, 4: 37, 5: 52, 8: 91, 2: 59, 1: 82}","{(3, 0): [63, 43], (3, 7): [63, 43, 33], (6, 0): [21, 33, 43], (6, 3): [21, 50, 37, 63], (4, 7): [37, 14, 48, 33], (5, 3): [52, 63], (5, 4): [52, 78, 37], (5, 7): [52, 63, 43, 33], (8, 3): [91, 63], (8, 4): [91, 37], (8, 7): [91, 76, 30, 33], (2, 0): [59, 92, 43], (2, 4): [59, 37], (2, 5): [59, 14, 78, 52], (2, 7): [59, 47, 3, 33], (2, 8): [59, 91], (1, 0): [82, 92, 43], (1, 4): [82, 14, 37], (1, 6): [82, 21], (1, 7): [82, 21, 33]}",1597,977,0.6117720726361928,1518071.2739722852,928713.6096874906,581.536386779894,True,Success,False,False,False
104,100,54,46138,69910,25224488.762778077,38454086.87683509,100,188,1,32146,3761,28385,103,"{0: 5, 1: 32, 5: 46, 2: 58, 3: 72, 4: 76}","{(2, 5): [58, 46], (3, 2): [72, 58], (4, 0): [76, 2, 5], (4, 1): [76, 30, 32], (4, 3): [76, 70, 72]}",521,404,0.7754318618042226,25621.332331052196,19867.597431372527,38.13358432125245,True,Success,False,True,False
105,101,55,46233,70047,25287366.99157216,38544763.901517086,100,189,1,32009,3708,28301,104,"{1: 65, 0: 72}","{(0, 1): [72, 54, 65]}",137,95,0.6934306569343066,90677.02468199389,62878.22879408336,458.9651736794406,True,Success,False,True,False
106,102,56,47082,71522,25331731.756363038,38621840.49523504,100,190,1,30534,3453,27081,105,"{4: 92, 1: 10, 5: 35, 6: 66, 0: 73, 7: 78, 3: 94, 2: 15}","{(1, 4): [10, 9, 41, 92], (5, 1): [35, 14, 10], (6, 1): [66, 14, 10], (6, 4): [66, 57, 92], (6, 5): [66, 1, 35], (0, 4): [73, 50, 92], (0, 5): [73, 14, 35], (7, 6): [78, 14, 66], (3, 0): [94, 14, 73], (3, 1): [94, 98, 10], (3, 4): [94, 92], (3, 5): [94, 83, 35], (3, 7): [94, 29, 78], (2, 0): [15, 20, 14, 73], (2, 3): [15, 72, 94], (2, 5): [15, 20, 35], (2, 7): [15, 46, 78]}",1475,849,0.5755932203389831,77076.5937179533,44364.76479087617,30.07780663788215,True,Success,False,True,False
106,102,55,47082,71522,25331731.756363038,38621840.49523504,100,191,0,30934,3609,27325,92,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
106,102,54,47082,71522,25331731.756363038,38621840.49523504,100,192,0,31455,3836,27619,103,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
106,102,53,47082,71522,25331731.756363038,38621840.49523504,100,193,0,31631,3941,27690,88,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
107,103,54,47325,71869,25520734.140925884,38891732.78924042,100,194,1,31284,3831,27453,106,"{0: 14, 3: 21, 1: 57, 2: 92}","{(1, 0): [57, 20, 14], (1, 3): [57, 21], (2, 0): [92, 82, 14], (2, 3): [92, 57, 21]}",347,243,0.7002881844380403,269892.29400538065,189002.3845628458,544.6754598352906,True,Success,False,False,False
107,103,53,47325,71869,25520734.140925884,38891732.78924042,100,195,0,32759,4086,28673,105,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
108,104,54,48005,72868,25642611.390769478,39070784.80776064,100,196,1,31760,3786,27974,107,"{0: 10, 3: 11, 5: 46, 1: 53, 6: 9, 4: 17, 2: 19, 7: 96}","{(1, 3): [53, 0, 1, 11], (1, 5): [53, 5, 46], (6, 0): [9, 10], (4, 0): [17, 10], (2, 0): [19, 10], (2, 1): [19, 97, 53], (2, 4): [19, 56, 17], (7, 0): [96, 11, 68, 10], (7, 1): [96, 76, 53], (7, 2): [96, 75, 19], (7, 3): [96, 11]}",999,680,0.6806806806806807,179052.0185202234,121877.24984359552,121.9992490926882,True,Success,False,False,False
108,104,53,48005,72868,25642611.390769478,39070784.80776064,100,197,0,32962,4103,28859,98,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
109,105,54,48612,73678,26270131.261752512,39908167.17266387,100,198,1,32152,3868,28284,108,"{1: 51, 3: 2, 2: 12, 5: 16, 0: 31, 6: 47, 4: 89}","{(2, 1): [12, 51], (5, 1): [16, 51], (5, 3): [16, 51, 2], (0, 1): [31, 51], (0, 3): [31, 51, 2], (6, 0): [47, 48, 31], (6, 1): [47, 51], (6, 2): [47, 51, 12], (6, 3): [47, 42, 2], (4, 0): [89, 90, 31], (4, 2): [89, 12]}",810,607,0.7493827160493827,837382.3649032246,627519.8709830338,774.7158901025108,True,Success,False,False,False
109,105,54,48612,73678,26270131.261752512,39908167.17266387,100,199,0,32429,4050,28379,82,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
110,106,55,49079,74394,26420760.967370037,40139111.21810744,100,200,1,31713,3832,27881,109,"{3: 20, 1: 35, 2: 49, 4: 58, 0: 74}","{(2, 1): [49, 82, 35], (4, 1): [58, 78, 35], (4, 2): [58, 46, 49], (4, 3): [58, 16, 20], (0, 3): [74, 54, 20], (0, 4): [74, 82, 58]}",716,467,0.6522346368715084,230944.0454435697,150629.7056175238,210.37668382335727,True,Success,False,False,False
111,107,56,49798,75636,26472663.306995753,40228767.276264794,100,201,1,30471,3549,26922,110,"{1: 46, 6: 11, 3: 15, 7: 25, 5: 53, 4: 61, 0: 65, 2: 92}","{(6, 1): [11, 46], (7, 3): [25, 20, 15], (5, 3): [53, 79, 15], (5, 6): [53, 0, 52, 11], (4, 3): [61, 79, 15], (4, 6): [61, 0, 52, 11], (0, 5): [65, 5, 53], (2, 0): [92, 16, 23, 65], (2, 1): [92, 15, 46], (2, 3): [92, 15], (2, 5): [92, 16, 53], (2, 6): [92, 81, 28, 11], (2, 7): [92, 79, 25]}",1242,719,0.5789049919484702,89656.05815735506,51902.339625715205,41.78932337014107,True,Success,False,False,False
111,107,56,49798,75636,26472663.306995753,40228767.276264794,100,202,0,31650,3799,27851,65,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
112,108,57,50090,76041,26667445.154280085,40498927.03020368,100,203,1,31245,3654,27591,111,"{3: 10, 0: 20, 4: 35, 2: 41, 1: 66}","{(0, 3): [20, 14, 10], (4, 0): [35, 20], (1, 0): [66, 57, 20], (1, 2): [66, 14, 41]}",405,292,0.7209876543209877,270159.75393888453,194781.84728433157,480.9428328008187,True,Success,False,False,False
112,108,56,50090,76041,26667445.154280085,40498927.03020368,100,204,0,31485,3775,27710,93,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
112,108,55,50090,76041,26667445.154280085,40498927.03020368,100,205,0,32484,4075,28409,107,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
112,108,54,50090,76041,26667445.154280085,40498927.03020368,100,206,0,32592,4149,28443,101,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
112,108,54,50090,76041,26667445.154280085,40498927.03020368,100,207,0,33834,4432,29402,110,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
113,109,55,50321,76319,26712909.646642417,40553641.87382588,100,208,1,33556,4315,29241,112,"{3: 79, 2: 1, 0: 15, 1: 25}","{(2, 3): [1, 79], (0, 3): [15, 79], (1, 2): [25, 16, 1]}",278,231,0.8309352517985612,54714.84362220079,45464.49236233231,163.54133943285004,True,Success,True,True,False
114,110,56,50432,76430,26762101.54140857,40602833.76859203,100,209,1,33445,4244,29201,113,"{1: 27, 0: 53}","{(0, 1): [53, 27]}",111,111,1.0,49191.8947661501,49191.8947661501,443.1702231184694,True,Success,False,True,False
115,111,57,50922,77056,27043083.976111922,40961803.16476407,100,210,1,32819,4000,28819,114,"{3: 94, 1: 0, 4: 9, 2: 29, 0: 30, 5: 72}","{(1, 3): [0, 94], (2, 1): [29, 0], (2, 3): [29, 94], (2, 4): [29, 94, 9], (0, 1): [30, 94, 0], (5, 1): [72, 83, 0], (5, 2): [72, 69, 29], (5, 3): [72, 94]}",626,490,0.7827476038338658,358969.39617203746,280982.43470335205,448.8537295580703,True,Success,False,True,False
116,112,58,51559,78034,27442856.623106405,41575582.83314806,100,211,1,31841,3745,28096,115,"{6: 23, 0: 38, 3: 44, 4: 47, 2: 77, 5: 46, 1: 92}","{(3, 6): [44, 3, 23], (2, 0): [77, 38], (2, 3): [77, 3, 44], (5, 0): [46, 22, 38], (5, 2): [46, 55, 77], (5, 4): [46, 97, 47], (5, 6): [46, 5, 2, 23], (1, 0): [92, 38], (1, 2): [92, 16, 77], (1, 4): [92, 57, 47], (1, 5): [92, 15, 46]}",978,637,0.6513292433537833,613779.6683839948,399772.64699448337,408.76548772442067,True,Success,False,True,False
117,113,59,51934,78621,27641490.790560212,41886511.51660242,100,212,1,31254,3570,27684,116,"{3: 16, 0: 53, 4: 54, 2: 0, 1: 11}","{(0, 3): [53, 16], (2, 0): [0, 53], (2, 3): [0, 53, 16], (2, 4): [0, 1, 81, 54], (1, 2): [11, 52, 0], (1, 4): [11, 68, 72, 54]}",587,375,0.6388415672913118,310928.6834543588,198634.1674538067,338.3887009434527,True,Success,False,False,False
118,114,60,52881,80541,27683332.964693677,41971344.64684134,100,213,1,29334,3316,26018,117,"{1: 9, 4: 15, 7: 16, 5: 19, 8: 50, 3: 10, 6: 3, 0: 99, 2: 2}","{(4, 1): [15, 41, 9], (7, 1): [16, 71, 9], (5, 1): [19, 9], (8, 4): [50, 41, 15], (3, 1): [10, 9], (3, 4): [10, 68, 46, 15], (3, 5): [10, 19], (3, 8): [10, 17, 73, 50], (6, 1): [3, 22, 19, 9], (6, 3): [3, 47, 10], (6, 7): [3, 77, 16], (0, 1): [99, 71, 9], (0, 3): [99, 44, 97, 10], (0, 4): [99, 59, 20, 15], (0, 5): [99, 65, 19], (0, 8): [99, 12, 84, 50], (2, 0): [2, 7, 64, 99], (2, 1): [2, 4, 97, 9], (2, 4): [2, 26, 31, 15], (2, 5): [2, 4, 97, 19]}",1920,947,0.49322916666666666,84833.13023891782,41842.17413346624,21.792799027847,True,Success,False,False,False
119,115,61,53093,80867,27734168.69154717,42049516.566436805,100,214,1,29008,3218,25790,118,"{1: 29, 0: 70, 2: 44}","{(0, 1): [70, 78, 29], (2, 0): [44, 65, 70], (2, 1): [44, 4, 29]}",326,212,0.6503067484662577,78171.91959546425,50835.72685349209,155.9378124340248,True,Success,False,False,False
120,116,62,53794,82038,27779401.877380427,42125077.28057481,100,215,1,27837,2984,24853,119,"{1: 90, 6: 13, 0: 30, 5: 93, 2: 26, 4: 17, 3: 85}","{(6, 1): [13, 90], (0, 6): [30, 23, 13], (5, 0): [93, 4, 30], (5, 1): [93, 7, 90], (5, 6): [93, 51, 85, 13], (2, 5): [26, 22, 93], (4, 1): [17, 89, 90], (4, 2): [17, 56, 26], (4, 5): [17, 45, 62, 93], (4, 6): [17, 13], (3, 0): [85, 30], (3, 2): [85, 30, 26], (3, 5): [85, 54, 93]}",1171,701,0.5986336464560205,75560.71413800545,45233.18583325519,38.62782735546984,True,Success,False,False,False
120,116,61,53794,82038,27779401.877380427,42125077.28057481,100,216,0,29757,3238,26519,117,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
121,117,62,54320,82967,28042271.206982728,42589346.49578496,100,217,1,28828,2981,25847,120,"{1: 15, 5: 10, 3: 73, 2: 71, 4: 27, 0: 34}","{(5, 1): [10, 68, 46, 15], (3, 1): [73, 54, 20, 15], (3, 5): [73, 17, 10], (2, 1): [71, 9, 41, 15], (4, 1): [27, 25, 20, 15], (0, 2): [34, 85, 71], (0, 4): [34, 25, 27], (0, 5): [34, 97, 10]}",929,526,0.566200215285253,464269.2152101466,262869.3296023005,282.9594505945107,True,Success,False,False,False
121,117,62,54320,82967,28042271.206982728,42589346.49578496,100,218,0,29999,3215,26784,119,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
122,118,63,54423,83103,28156705.92573352,42740444.76520348,100,219,1,29863,3145,26718,121,"{0: 17, 1: 26}","{(1, 0): [26, 56, 17]}",136,103,0.7573529411764706,151098.2694185221,114434.71875079248,841.4317555205329,True,Success,False,True,False
123,119,64,54956,83857,28350941.654448688,43015217.25948347,100,220,1,29109,2905,26204,122,"{0: 4, 1: 32, 4: 65, 6: 76, 2: 2, 3: 36, 5: 93}","{(4, 1): [65, 30, 32], (6, 4): [76, 30, 65], (2, 0): [2, 4], (2, 1): [2, 42, 32], (2, 4): [2, 5, 65], (2, 6): [2, 76], (3, 6): [36, 91, 76], (5, 1): [93, 96, 32]}",754,533,0.7068965517241379,274772.4942799905,194235.7287151657,257.60706726149294,True,Success,False,False,False
123,119,64,54956,83857,28350941.654448688,43015217.25948347,100,221,0,29387,3022,26365,112,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
124,120,65,55104,84070,28356191.433685936,43022772.68500735,100,222,1,29174,2939,26235,123,"{2: 13, 1: 47, 0: 49}","{(1, 2): [47, 17, 13], (0, 1): [49, 17, 47]}",213,148,0.6948356807511737,7555.425523875258,5249.779237246657,24.64685087909229,True,Success,False,True,False
124,120,64,55104,84070,28356191.433685936,43022772.68500735,100,223,0,29272,2992,26280,99,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
125,120,64,55104,84070,28356191.433685936,43022772.68500735,100,224,1,29272,2992,26280,124,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
126,120,64,55104,84070,28356191.433685936,43022772.68500735,100,225,1,29272,2992,26280,125,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
126,120,64,55104,84070,28356191.433685936,43022772.68500735,100,226,0,29988,3210,26778,109,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
127,121,65,55578,84799,28543179.349636264,43310355.36586766,100,227,1,29259,3001,26258,126,"{4: 7, 2: 20, 1: 30, 3: 49, 0: 35, 5: 3}","{(2, 4): [20, 54, 7], (1, 2): [30, 54, 20], (1, 4): [30, 7], (3, 1): [49, 17, 47, 30], (0, 2): [35, 20], (0, 3): [35, 82, 49], (5, 0): [3, 15, 69, 35], (5, 1): [3, 47, 30], (5, 4): [3, 64, 7]}",729,474,0.6502057613168725,287582.6808603119,186987.91595032625,256.49919883446677,True,Success,False,False,False
128,121,65,55578,84799,28543179.349636264,43310355.36586766,100,228,1,29259,3001,26258,127,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
129,122,66,56307,85987,28579891.95871732,43370183.32140716,100,229,1,28071,2665,25406,128,"{4: 19, 6: 85, 0: 15, 1: 1, 3: 8, 2: 24, 5: 99, 8: 62, 7: 25}","{(1, 0): [1, 79, 15], (1, 4): [1, 19], (1, 6): [1, 6, 34, 85], (3, 6): [8, 98, 13, 85], (2, 0): [24, 31, 15], (2, 1): [24, 19, 1], (8, 2): [62, 28, 24], (8, 3): [62, 8], (8, 6): [62, 77, 85], (7, 2): [25, 81, 24], (7, 4): [25, 48, 19], (7, 5): [25, 16, 71, 99]}",1188,729,0.6136363636363636,59827.95553950099,36712.609081057424,30.902869596849683,True,Success,False,False,False
129,122,65,56307,85987,28579891.95871732,43370183.32140716,100,230,0,28284,2748,25536,123,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
130,123,66,56517,86305,28670248.60340203,43507009.09764401,100,231,1,27966,2632,25334,129,"{2: 6, 0: 98, 3: 78, 1: 58}","{(0, 2): [98, 34, 6], (3, 0): [78, 14, 94, 98], (1, 3): [58, 78]}",318,210,0.660377358490566,136825.77623684806,90356.64468471099,284.1403920902861,True,Success,False,True,False
130,123,66,56517,86305,28670248.60340203,43507009.09764401,100,232,0,29154,2968,26186,128,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
130,123,66,56517,86305,28670248.60340203,43507009.09764401,100,233,0,29361,3069,26292,97,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
131,124,67,56694,86482,28670309.50421742,43507069.9984594,100,234,1,29184,2952,26232,130,"{2: 42, 0: 75, 1: 96}","{(0, 2): [75, 42], (1, 0): [96, 75]}",177,177,1.0,60.90081538986549,60.90081538986549,0.3440724033325734,True,Success,False,True,False
131,124,67,56694,86482,28670309.50421742,43507069.9984594,100,235,0,29361,3069,26292,130,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
131,124,66,56694,86482,28670309.50421742,43507069.9984594,100,236,0,29687,3167,26520,118,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
132,125,67,57077,87071,28746446.035391733,43624157.24875096,100,237,1,29098,2990,26108,131,"{1: 19, 3: 51, 2: 74, 0: 99, 4: 49}","{(3, 1): [51, 56, 19], (2, 1): [74, 48, 19], (2, 3): [74, 56, 51], (0, 1): [99, 65, 19], (0, 2): [99, 82, 74], (4, 0): [49, 82, 99]}",589,383,0.6502546689303905,117087.25029156674,76136.53117431249,129.26405971869696,True,Success,False,False,False
133,126,68,57274,87350,28778245.675224174,43669193.28688929,100,238,1,28819,2875,25944,132,"{0: 88, 2: 7, 1: 85}","{(2, 0): [7, 30, 88], (1, 0): [85, 30, 88], (1, 2): [85, 23, 7]}",279,197,0.7060931899641577,45036.038138329626,31799.63983244063,113.97720370050405,True,Success,False,True,False
134,127,69,57908,88495,28864750.676794976,43825420.77395328,100,239,1,27674,2563,25111,133,"{1: 8, 6: 9, 3: 75, 5: 6, 2: 40, 4: 50, 0: 74}","{(6, 1): [9, 19, 8], (3, 6): [75, 19, 9], (5, 1): [6, 1, 19, 8], (5, 3): [6, 34, 28, 75], (5, 6): [6, 1, 9], (4, 1): [50, 0, 67, 8], (4, 2): [50, 79, 1, 40], (4, 5): [50, 78, 6], (0, 2): [74, 54, 23, 40], (0, 4): [74, 82, 92, 50]}",1145,634,0.5537117903930131,156227.48706399117,86505.00157080384,75.55021971249244,True,Success,False,False,False
134,127,69,57908,88495,28864750.676794976,43825420.77395328,100,240,0,28660,2811,25849,49,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
134,127,68,57908,88495,28864750.676794976,43825420.77395328,100,241,0,28797,2864,25933,104,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
135,128,69,57980,88567,28875047.64451191,43835717.74167021,100,242,1,28725,2812,25913,134,"{0: 39, 1: 58}","{(1, 0): [58, 39]}",72,72,1.0,10296.967716934094,10296.967716934094,143.01344051297352,True,Success,False,True,False
136,129,70,58619,89725,28890422.04982303,43863579.34002746,100,243,1,27567,2560,25007,135,"{1: 13, 5: 98, 3: 86, 4: 4, 0: 42, 2: 57, 6: 61}","{(5, 1): [98, 13], (3, 1): [86, 80, 17, 13], (4, 1): [4, 97, 13], (4, 3): [4, 29, 96, 86], (0, 5): [42, 8, 98], (2, 3): [57, 47, 48, 86], (2, 5): [57, 77, 98], (6, 1): [61, 39, 23, 13], (6, 2): [61, 66, 57], (6, 3): [61, 79, 86], (6, 5): [61, 83, 94, 98]}",1158,639,0.5518134715025906,27861.598357246356,15374.405311122988,13.276688524285827,True,Success,False,False,False
136,129,69,58619,89725,28890422.04982303,43863579.34002746,100,244,0,27678,2631,25047,113,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
136,129,68,58619,89725,28890422.04982303,43863579.34002746,100,245,0,28836,2883,25953,135,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
