vn_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,num_running_pn_nodes,event_id,event_type,pn_available_resource,pn_node_available_resource,pn_edge_available_resource,vn_id,node_slots,edge_paths,vn_cost,vn_revenue,vn_rc_ratio,vn_time_cost,vn_time_revenue,vn_time_rc_ratio,result,info,place_result,route_result,early_rejection
107,54,24,28013,50404,12165454.891011817,21753355.01180382,27,204,1,36949,6914,30035,106,"{1: 18, 4: 11, 0: 9, 3: 8, 2: 2}","{(0, 1): [9, 28, 64, 18], (0, 2): [9, 48, 2], (0, 4): [9, 86, 20, 11], (1, 2): [18, 61, 2], (1, 3): [18, 8], (1, 4): [18, 11], (3, 4): [8, 56, 62, 11]}",667,379,0.568215892053973,790686.5898836851,449280.68600587203,673.584236890363,True,Success,True,True,False
107,54,24,28013,50404,12165454.891011817,21753355.01180382,27,205,0,36949,6914,30035,100,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
107,54,24,28013,50404,12165454.891011817,21753355.01180382,27,206,0,36949,6914,30035,105,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
108,54,24,28013,50404,12165454.891011817,21753355.01180382,27,207,1,36949,6914,30035,107,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
109,55,25,28956,52117,12228416.12656926,21867726.800255463,27,208,1,35236,6601,28635,108,"{3: 16, 0: 20, 1: 23, 8: 17, 4: 19, 5: 11, 7: 25, 6: 26, 2: 15}","{(0, 1): [20, 3, 23], (0, 3): [20, 61, 16], (0, 7): [20, 78, 54, 25], (0, 8): [20, 17], (1, 3): [23, 45, 16], (1, 4): [23, 99, 19], (1, 5): [23, 96, 11], (1, 6): [23, 68, 26], (2, 3): [15, 0, 16], (2, 5): [15, 37, 96, 11], (3, 4): [16, 35, 19], (3, 5): [16, 8, 18, 11], (3, 6): [16, 7, 46, 26], (3, 7): [16, 44, 25], (3, 8): [16, 8, 60, 17], (4, 5): [19, 11], (4, 8): [19, 18, 17], (7, 8): [25, 54, 29, 17]}",1713,943,0.5504962054874489,114371.7884516414,62961.235557441825,36.75495362372553,True,Success,True,True,False
109,55,25,28956,52117,12228416.12656926,21867726.800255463,27,209,0,36662,6855,29807,102,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
109,55,25,28956,52117,12228416.12656926,21867726.800255463,27,210,0,36662,6855,29807,98,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
109,55,24,28956,52117,12228416.12656926,21867726.800255463,27,211,0,38375,7168,31207,108,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
110,56,25,29882,53733,12541187.614041343,22413556.95549832,27,212,1,36759,6838,29921,109,"{3: 6, 6: 20, 0: 23, 2: 16, 7: 14, 4: 17, 1: 21, 5: 11}","{(0, 1): [23, 3, 20, 21], (0, 2): [23, 45, 16], (0, 3): [23, 68, 6], (0, 6): [23, 3, 20], (0, 7): [23, 96, 14], (1, 3): [21, 97, 6], (1, 4): [21, 20, 17], (1, 6): [21, 34, 55, 20], (2, 3): [16, 8, 6], (2, 4): [16, 0, 11, 17], (3, 5): [6, 17, 11], (3, 6): [6, 17, 20], (3, 7): [6, 14], (4, 5): [17, 11], (4, 6): [17, 5, 74, 20], (5, 7): [11, 57, 14], (6, 7): [20, 63, 14]}",1616,926,0.573019801980198,545830.1552428579,312771.4874720832,193.54671254460592,True,Success,True,True,False
111,56,25,29882,53733,12541187.614041343,22413556.95549832,27,213,1,36759,6838,29921,110,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
112,56,25,29882,53733,12541187.614041343,22413556.95549832,27,214,1,36759,6838,29921,111,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
113,56,25,29882,53733,12541187.614041343,22413556.95549832,27,215,1,36759,6838,29921,112,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
113,56,25,29882,53733,12541187.614041343,22413556.95549832,27,216,0,36759,6838,29921,107,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
114,56,25,29882,53733,12541187.614041343,22413556.95549832,27,217,1,36759,6838,29921,113,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
115,56,25,29882,53733,12541187.614041343,22413556.95549832,27,218,1,36759,6838,29921,114,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
115,56,24,29882,53733,12541187.614041343,22413556.95549832,27,219,0,36759,6838,29921,110,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
116,56,24,29882,53733,12541187.614041343,22413556.95549832,27,220,1,36759,6838,29921,115,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
117,56,24,29882,53733,12541187.614041343,22413556.95549832,27,221,1,36759,6838,29921,116,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
117,56,24,29882,53733,12541187.614041343,22413556.95549832,27,222,0,36759,6838,29921,113,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
117,56,24,29882,53733,12541187.614041343,22413556.95549832,27,223,0,36759,6838,29921,111,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
118,56,24,29882,53733,12541187.614041343,22413556.95549832,27,224,1,36759,6838,29921,117,{},{},0,0,0.0,0.0,0.0,0.0,False,Route Failure,True,False,False
119,56,24,29882,53733,12541187.614041343,22413556.95549832,27,225,1,36759,6838,29921,118,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
119,56,24,29882,53733,12541187.614041343,22413556.95549832,27,226,0,38375,7168,31207,109,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
119,56,24,29882,53733,12541187.614041343,22413556.95549832,27,227,0,38375,7168,31207,115,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
120,57,25,30103,54228,12738035.189562691,22854459.896145683,27,228,1,37880,7084,30796,119,"{0: 6, 1: 0, 2: 1}","{(0, 1): [6, 8, 16, 0], (0, 2): [6, 14, 63, 1], (1, 2): [0, 15, 37, 1]}",495,221,0.44646464646464645,440902.94064736203,196847.5755213475,397.671869740096,True,Success,True,True,False
120,57,25,30103,54228,12738035.189562691,22854459.896145683,27,229,0,37880,7084,30796,104,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
120,57,25,30103,54228,12738035.189562691,22854459.896145683,27,230,0,37880,7084,30796,118,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
120,57,25,30103,54228,12738035.189562691,22854459.896145683,27,231,0,37880,7084,30796,101,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
120,57,25,30103,54228,12738035.189562691,22854459.896145683,27,232,0,37880,7084,30796,112,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
121,57,25,30103,54228,12738035.189562691,22854459.896145683,27,233,1,37880,7084,30796,120,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
122,58,26,30541,54847,12741370.607517071,22859173.648916826,27,234,1,37261,6890,30371,121,"{2: 17, 5: 6, 0: 5, 4: 16, 3: 14, 1: 11}","{(0, 2): [5, 17], (0, 4): [5, 66, 61, 16], (0, 5): [5, 17, 6], (1, 2): [11, 17], (2, 3): [17, 14], (2, 5): [17, 6], (4, 5): [16, 7, 13, 6]}",619,438,0.7075928917609047,4713.752771144078,3335.4179543798164,5.388397341485971,True,Success,True,True,False
122,58,26,30541,54847,12741370.607517071,22859173.648916826,27,235,0,37880,7084,30796,121,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
123,58,26,30541,54847,12741370.607517071,22859173.648916826,27,236,1,37880,7084,30796,122,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
124,59,27,31093,55737,12912387.513962407,23134907.429236297,27,237,1,36990,6870,30120,123,"{1: 17, 2: 6, 4: 16, 3: 14, 5: 11, 0: 15}","{(0, 1): [15, 54, 29, 17], (1, 2): [17, 6], (1, 3): [17, 14], (1, 4): [17, 18, 61, 16], (2, 3): [6, 14], (2, 5): [6, 18, 11], (3, 4): [14, 86, 16], (4, 5): [16, 35, 19, 11]}",890,552,0.6202247191011236,275733.7803194723,171016.90644533563,192.15382746666924,True,Success,True,True,False
124,59,27,31093,55737,12912387.513962407,23134907.429236297,27,238,0,36990,6870,30120,122,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
125,59,27,31093,55737,12912387.513962407,23134907.429236297,27,239,1,36990,6870,30120,124,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
126,60,28,31858,57297,13745564.92176328,24833935.868673373,27,240,1,35430,6569,28861,125,"{5: 20, 0: 23, 4: 21, 1: 13, 2: 19, 8: 22, 3: 25, 7: 26, 6: 0}","{(0, 1): [23, 65, 13], (0, 5): [23, 3, 20], (0, 6): [23, 54, 78, 0], (0, 8): [23, 10, 64, 22], (1, 3): [13, 7, 46, 25], (1, 4): [13, 6, 97, 21], (2, 5): [19, 99, 20], (2, 6): [19, 18, 11, 0], (2, 7): [19, 98, 26], (3, 5): [25, 71, 21, 20], (4, 5): [21, 34, 55, 20], (4, 7): [21, 31, 46, 26], (5, 8): [20, 55, 57, 22]}",1560,765,0.49038461538461536,1699028.4394370748,833177.4078008733,534.0880819236367,True,Success,True,True,False
127,60,28,31858,57297,13745564.92176328,24833935.868673373,27,241,1,35430,6569,28861,126,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
128,60,28,31858,57297,13745564.92176328,24833935.868673373,27,242,1,35430,6569,28861,127,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
129,60,28,31858,57297,13745564.92176328,24833935.868673373,27,243,1,35430,6569,28861,128,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
130,60,28,31858,57297,13745564.92176328,24833935.868673373,27,244,1,35430,6569,28861,129,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
131,60,28,31858,57297,13745564.92176328,24833935.868673373,27,245,1,35430,6569,28861,130,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
132,60,28,31858,57297,13745564.92176328,24833935.868673373,27,246,1,35430,6569,28861,131,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
132,60,27,31858,57297,13745564.92176328,24833935.868673373,27,247,0,36320,6783,29537,123,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
133,61,28,32459,58165,13820457.528398039,24942100.232332226,27,248,1,35452,6513,28939,132,"{1: 17, 2: 16, 3: 20, 0: 14, 5: 11, 6: 13, 4: 15}","{(0, 1): [14, 17], (0, 2): [14, 86, 16], (1, 3): [17, 20], (1, 5): [17, 11], (1, 6): [17, 6, 13], (2, 4): [16, 44, 54, 15], (2, 6): [16, 73, 13], (3, 5): [20, 51, 11]}",868,601,0.6923963133640553,108164.36365885373,74892.60663475932,86.28180487875497,True,Success,True,True,False
133,61,28,32459,58165,13820457.528398039,24942100.232332226,27,249,0,35452,6513,28939,126,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
134,61,28,32459,58165,13820457.528398039,24942100.232332226,27,250,1,35452,6513,28939,133,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
134,61,28,32459,58165,13820457.528398039,24942100.232332226,27,251,0,35452,6513,28939,120,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
134,61,28,32459,58165,13820457.528398039,24942100.232332226,27,252,0,35452,6513,28939,130,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
134,61,28,32459,58165,13820457.528398039,24942100.232332226,27,253,0,36119,6670,29449,106,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
135,62,29,32755,58711,13821105.746650176,24943295.93221624,27,254,1,35573,6536,29037,134,"{1: 9, 0: 8, 2: 2, 3: 6}","{(0, 1): [8, 16, 52, 9], (0, 2): [8, 81, 2], (1, 2): [9, 48, 2], (1, 3): [9, 28, 68, 6]}",546,296,0.5421245421245421,1195.6998840113213,648.2182521380056,1.1872129160036733,True,Success,True,True,False
135,62,28,32755,58711,13821105.746650176,24943295.93221624,27,255,0,36119,6670,29449,134,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
136,62,28,32755,58711,13821105.746650176,24943295.93221624,27,256,1,36119,6670,29449,135,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
136,62,28,32755,58711,13821105.746650176,24943295.93221624,27,257,0,36119,6670,29449,89,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
136,62,28,32755,58711,13821105.746650176,24943295.93221624,27,258,0,36987,6940,30047,132,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
137,63,29,32984,59062,13855615.239512863,24996190.39507564,27,259,1,36636,6824,29812,136,"{3: 18, 2: 8, 0: 9, 1: 2}","{(0, 3): [9, 28, 64, 18], (1, 2): [2, 81, 8], (2, 3): [8, 18]}",351,229,0.6524216524216524,52894.462859402156,34509.49286268688,98.31764348343839,True,Success,True,True,False
138,64,30,33941,60646,14196633.520665247,25560634.446638208,27,260,1,35052,6549,28503,137,"{1: 6, 2: 20, 4: 16, 7: 17, 8: 23, 6: 11, 0: 14, 5: 8, 3: 13}","{(0, 1): [14, 6], (0, 2): [14, 17, 20], (0, 4): [14, 86, 16], (0, 7): [14, 43, 17], (1, 2): [6, 17, 20], (1, 5): [6, 60, 8], (1, 6): [6, 17, 11], (1, 7): [6, 18, 17], (1, 8): [6, 68, 23], (2, 5): [20, 99, 8], (2, 6): [20, 11], (2, 8): [20, 3, 23], (3, 4): [13, 73, 16], (3, 7): [13, 29, 17], (4, 5): [16, 8], (4, 6): [16, 35, 19, 11], (4, 8): [16, 45, 23], (6, 7): [11, 17], (7, 8): [17, 5, 85, 23]}",1584,957,0.6041666666666666,564444.0515625678,341018.28115238476,215.2893189093338,True,Success,True,True,False
138,64,30,33941,60646,14196633.520665247,25560634.446638208,27,261,0,35052,6549,28503,127,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
139,64,30,33941,60646,14196633.520665247,25560634.446638208,27,262,1,35052,6549,28503,138,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
139,64,30,33941,60646,14196633.520665247,25560634.446638208,27,263,0,35052,6549,28503,124,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
139,64,30,33941,60646,14196633.520665247,25560634.446638208,27,264,0,35052,6549,28503,138,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
139,64,29,33941,60646,14196633.520665247,25560634.446638208,27,265,0,35403,6665,28738,136,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
140,64,29,33941,60646,14196633.520665247,25560634.446638208,27,266,1,35403,6665,28738,139,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
140,64,29,33941,60646,14196633.520665247,25560634.446638208,27,267,0,35403,6665,28738,131,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
140,64,29,33941,60646,14196633.520665247,25560634.446638208,27,268,0,35403,6665,28738,116,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
140,64,29,33941,60646,14196633.520665247,25560634.446638208,27,269,0,35403,6665,28738,133,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
140,64,29,33941,60646,14196633.520665247,25560634.446638208,27,270,0,35403,6665,28738,128,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
140,64,29,33941,60646,14196633.520665247,25560634.446638208,27,271,0,35898,6749,29149,119,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
141,65,30,34582,61919,14665099.114832103,26490988.114929017,27,272,1,34625,6518,28107,140,"{2: 15, 5: 18, 3: 11, 0: 14, 6: 9, 1: 2, 4: 17}","{(0, 2): [14, 57, 0, 15], (0, 3): [14, 57, 11], (0, 5): [14, 43, 18], (1, 5): [2, 61, 18], (1, 6): [2, 48, 9], (2, 3): [15, 37, 96, 11], (2, 4): [15, 54, 29, 17], (2, 5): [15, 54, 64, 18], (2, 6): [15, 0, 16, 52, 9], (3, 5): [11, 18], (5, 6): [18, 85, 86, 9]}",1273,641,0.5035349567949725,930353.6682908087,468465.5941668565,368.0012522913248,True,Success,True,True,False
142,65,30,34582,61919,14665099.114832103,26490988.114929017,27,273,1,34625,6518,28107,141,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
143,65,30,34582,61919,14665099.114832103,26490988.114929017,27,274,1,34625,6518,28107,142,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
144,65,30,34582,61919,14665099.114832103,26490988.114929017,27,275,1,34625,6518,28107,143,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
145,65,30,34582,61919,14665099.114832103,26490988.114929017,27,276,1,34625,6518,28107,144,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
145,65,30,34582,61919,14665099.114832103,26490988.114929017,27,277,0,36209,6793,29416,137,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
146,65,30,34582,61919,14665099.114832103,26490988.114929017,27,278,1,36209,6793,29416,145,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
146,65,30,34582,61919,14665099.114832103,26490988.114929017,27,279,0,36209,6793,29416,135,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
146,65,30,34582,61919,14665099.114832103,26490988.114929017,27,280,0,36209,6793,29416,129,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
147,65,30,34582,61919,14665099.114832103,26490988.114929017,27,281,1,36209,6793,29416,146,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
147,65,30,34582,61919,14665099.114832103,26490988.114929017,27,282,0,36209,6793,29416,143,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
147,65,30,34582,61919,14665099.114832103,26490988.114929017,27,283,0,36209,6793,29416,145,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
148,66,31,34950,62582,14782764.740339166,26702978.086970273,27,284,1,35546,6634,28912,147,"{4: 6, 2: 13, 0: 8, 3: 11, 1: 1}","{(0, 2): [8, 6, 13], (0, 3): [8, 6, 17, 11], (0, 4): [8, 18, 6], (1, 2): [1, 37, 60, 13], (1, 4): [1, 37, 27, 6], (2, 4): [13, 60, 6], (3, 4): [11, 17, 6]}",663,368,0.555052790346908,211989.97204125562,117665.62550706195,177.47454827611153,True,Success,True,True,False
149,66,31,34950,62582,14782764.740339166,26702978.086970273,27,285,1,35546,6634,28912,148,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
150,66,31,34950,62582,14782764.740339166,26702978.086970273,27,286,1,35546,6634,28912,149,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
151,67,32,35037,62798,14802158.260925114,26751127.51739056,27,287,1,35330,6590,28740,150,"{0: 0, 1: 2}","{(0, 1): [0, 40, 35, 22, 2]}",216,87,0.4027777777777778,48149.43042028694,19393.520585948907,89.78481752754124,True,Success,True,True,False
152,67,32,35037,62798,14802158.260925114,26751127.51739056,27,288,1,35330,6590,28740,151,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
152,67,32,35037,62798,14802158.260925114,26751127.51739056,27,289,0,35330,6590,28740,148,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
153,67,32,35037,62798,14802158.260925114,26751127.51739056,27,290,1,35330,6590,28740,152,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
153,67,31,35037,62798,14802158.260925114,26751127.51739056,27,291,0,35330,6590,28740,142,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
154,67,31,35037,62798,14802158.260925114,26751127.51739056,27,292,1,35330,6590,28740,153,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
154,67,31,35037,62798,14802158.260925114,26751127.51739056,27,293,0,35330,6590,28740,152,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
154,67,30,35037,62798,14802158.260925114,26751127.51739056,27,294,0,35330,6590,28740,117,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
155,67,30,35037,62798,14802158.260925114,26751127.51739056,27,295,1,35330,6590,28740,154,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
156,67,30,35037,62798,14802158.260925114,26751127.51739056,27,296,1,35330,6590,28740,155,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
156,67,30,35037,62798,14802158.260925114,26751127.51739056,27,297,0,36890,6891,29999,125,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
156,67,29,35037,62798,14802158.260925114,26751127.51739056,27,298,0,36890,6891,29999,141,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
156,67,29,35037,62798,14802158.260925114,26751127.51739056,27,299,0,37106,6935,30171,150,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
157,67,29,35037,62798,14802158.260925114,26751127.51739056,27,300,1,37106,6935,30171,156,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
158,67,29,35037,62798,14802158.260925114,26751127.51739056,27,301,1,37106,6935,30171,157,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
158,67,29,35037,62798,14802158.260925114,26751127.51739056,27,302,0,37769,7094,30675,147,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
159,68,30,35274,63137,14981748.639429744,27008009.957530096,27,303,1,37430,6970,30460,158,"{3: 6, 1: 8, 2: 11, 0: 9}","{(0, 1): [9, 28, 64, 8], (1, 3): [8, 6], (2, 3): [11, 17, 6]}",339,237,0.6991150442477876,256882.44013953418,179590.3785046301,529.7651283322422,True,Success,True,True,False
160,68,30,35274,63137,14981748.639429744,27008009.957530096,27,304,1,37430,6970,30460,159,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
160,68,30,35274,63137,14981748.639429744,27008009.957530096,27,305,0,39543,7273,32270,103,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
160,68,29,35274,63137,14981748.639429744,27008009.957530096,27,306,0,39543,7273,32270,139,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
161,68,29,35274,63137,14981748.639429744,27008009.957530096,27,307,1,39543,7273,32270,160,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
161,68,29,35274,63137,14981748.639429744,27008009.957530096,27,308,0,39543,7273,32270,159,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
161,68,29,35274,63137,14981748.639429744,27008009.957530096,27,309,0,39543,7273,32270,149,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
161,68,28,35274,63137,14981748.639429744,27008009.957530096,27,310,0,39543,7273,32270,155,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
162,68,28,35274,63137,14981748.639429744,27008009.957530096,27,311,1,39543,7273,32270,161,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
162,68,28,35274,63137,14981748.639429744,27008009.957530096,27,312,0,40816,7504,33312,140,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
163,69,29,35788,63882,15269300.094721042,27424791.736113787,27,313,1,40071,7292,32779,162,"{2: 6, 0: 16, 3: 8, 4: 10, 1: 14, 5: 17}","{(0, 2): [16, 8, 6], (0, 3): [16, 8], (0, 4): [16, 52, 10], (0, 5): [16, 0, 11, 17], (1, 2): [14, 6], (1, 4): [14, 77, 10], (2, 3): [6, 18, 8], (2, 5): [6, 17], (3, 4): [8, 64, 10]}",745,514,0.6899328859060403,416781.7785836898,287551.4552912974,385.97510777355353,True,Success,True,True,False
163,69,28,35788,63882,15269300.094721042,27424791.736113787,27,314,0,40071,7292,32779,156,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
164,70,29,36018,64214,15420062.947720358,27642414.636964973,27,315,1,39739,7164,32575,163,"{1: 6, 2: 10, 0: 2, 3: 16}","{(0, 1): [2, 61, 6], (1, 2): [6, 18, 10], (2, 3): [10, 52, 16]}",332,230,0.6927710843373494,217622.9008511877,150762.8529993168,454.1049789136047,True,Success,True,True,False
164,70,29,36018,64214,15420062.947720358,27642414.636964973,27,316,0,39739,7164,32575,157,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
165,71,30,36857,65578,15578628.521876963,27900201.815927558,27,317,1,38375,6827,31548,164,"{8: 20, 4: 18, 7: 23, 2: 19, 1: 5, 3: 25, 5: 21, 6: 13, 0: 24}","{(0, 4): [24, 85, 18], (0, 5): [24, 38, 21], (1, 2): [5, 99, 19], (1, 7): [5, 68, 23], (1, 8): [5, 17, 20], (2, 3): [19, 35, 25], (2, 4): [19, 18], (3, 7): [25, 54, 23], (3, 8): [25, 35, 68, 20], (4, 5): [18, 97, 21], (4, 6): [18, 6, 13], (4, 8): [18, 11, 20], (6, 8): [13, 6, 51, 20], (7, 8): [23, 3, 20]}",1364,839,0.6151026392961877,257787.17896258415,158565.57415660418,116.25042093592683,True,Success,True,True,False
165,71,30,36857,65578,15578628.521876963,27900201.815927558,27,318,0,38375,6827,31548,154,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
165,71,29,36857,65578,15578628.521876963,27900201.815927558,27,319,0,38375,6827,31548,161,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
166,72,30,37248,66372,15597862.790397871,27939260.663000707,27,320,1,37581,6633,30948,165,"{5: 1, 3: 0, 4: 15, 0: 5, 2: 9, 1: 11}","{(0, 3): [5, 74, 57, 0], (0, 5): [5, 53, 49, 1], (1, 3): [11, 57, 0], (2, 4): [9, 28, 59, 49, 15], (3, 5): [0, 15, 37, 1], (4, 5): [15, 84, 63, 1]}",794,391,0.4924433249370277,39058.84707315007,19234.268520908914,24.224519547744222,True,Success,True,True,False
167,73,31,38258,68627,16626176.586751765,30235149.38654331,27,321,1,35326,6343,28983,166,"{1: 19, 5: 22, 2: 23, 4: 25, 0: 21, 6: 13, 3: 24, 8: 1, 7: 0}","{(0, 1): [21, 20, 99, 19], (0, 4): [21, 71, 25], (0, 5): [21, 57, 22], (0, 6): [21, 31, 29, 13], (0, 8): [21, 34, 1], (1, 2): [19, 11, 96, 23], (1, 3): [19, 35, 38, 24], (1, 4): [19, 90, 46, 25], (1, 5): [19, 81, 2, 22], (1, 6): [19, 13], (1, 8): [19, 73, 34, 1], (2, 3): [23, 47, 24], (2, 5): [23, 69, 53, 22], (2, 6): [23, 65, 13], (2, 7): [23, 3, 20, 78, 0], (3, 5): [24, 12, 64, 22], (4, 5): [25, 44, 87, 22], (4, 7): [25, 54, 15, 0], (4, 8): [25, 48, 72, 1], (5, 8): [22, 53, 27, 37, 1]}",2255,1010,0.44789356984478934,2295888.7235426037,1028313.7963538934,456.01498729662677,True,Success,True,True,False
167,73,31,38258,68627,16626176.586751765,30235149.38654331,27,322,0,36120,6537,29583,165,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
167,73,31,38258,68627,16626176.586751765,30235149.38654331,27,323,0,37484,6874,30610,164,{},{},0,0,0.0,0.0,0.0,0.0,False,,True,True,False
168,74,32,38537,69208,16693637.359559951,30375632.21450588,27,324,1,36903,6752,30151,167,"{2: 1, 0: 11, 1: 0, 3: 10}","{(0, 2): [11, 20, 37, 1], (0, 3): [11, 18, 10], (1, 2): [0, 15, 49, 1], (1, 3): [0, 11, 18, 90, 10]}",581,279,0.4802065404475043,140482.82796256812,67460.77280818675,116.11148503990837,True,Success,True,True,False
