time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/iterations,train/entropy_loss,train/policy_gradient_loss,train/clip_fraction,train/clip_range,train/learning_rate,train/approx_kl,train/explained_variance,train/loss,train/n_updates,train/value_loss
305152,4572,113.71196264000002,66,881.65,149,-1.5060030698776246,-0.005754218547372148,0.067919921875,0.2,0.0003,0.006953776,0.40175265073776245,0.6376364827156067,1480,1.680154763162136
307200,4601,113.83702101,66,881.46,150,-1.470371526479721,-0.004396589106181637,0.051904296875,0.2,0.0003,0.007858062,0.37665635347366333,0.6683701276779175,1490,1.6184884376823903
309248,4631,113.89110939000003,66,881.3,151,-1.4728171095252036,-0.00355800690012984,0.05654296875,0.2,0.0003,0.007843599,0.34541577100753784,0.8707193732261658,1500,1.6341459706425667
311296,4662,113.90263138,66,880.86,152,-1.4747171059250832,-0.0048786062689032406,0.049267578125,0.2,0.0003,0.007236075,0.4081351161003113,0.9034404158592224,1510,1.7786087349057198
313344,4692,113.92685033000002,66,880.98,153,-1.4470037758350371,-0.006130248605040833,0.05810546875,0.2,0.0003,0.0071048737,0.41471123695373535,0.6352167129516602,1520,1.555771890282631
315392,4723,114.11148210000003,66,881.41,154,-1.5037199050188064,-0.004785878141410649,0.0478515625,0.2,0.0003,0.0061989203,0.32321351766586304,0.8176406025886536,1530,1.7872854501008988
317440,4756,114.13274995000003,66,881.4,155,-1.4574685782194137,-0.003985916031524539,0.042919921875,0.2,0.0003,0.0066483365,0.33945173025131226,0.7174354791641235,1540,1.5380509316921234
319488,4787,114.12491618,66,881.39,156,-1.412960760295391,-0.008406262547941879,0.085546875,0.2,0.0003,0.009412496,0.4477267265319824,0.7529342174530029,1550,1.469650076329708
321536,4817,114.12576383999998,66,881.41,157,-1.4088900357484817,-0.003992608090629801,0.052294921875,0.2,0.0003,0.00787409,0.4277430772781372,0.44501471519470215,1560,1.3723700433969497
323584,4849,114.21136203,66,881.52,158,-1.444347257912159,-0.00695497072301805,0.072265625,0.2,0.0003,0.009543955,0.442607045173645,0.5922499895095825,1570,1.3208714105188846
325632,4882,114.25431865,66,882.05,159,-1.42543725669384,-0.006566955614835024,0.069140625,0.2,0.0003,0.0070734276,0.5016529560089111,0.47628968954086304,1580,1.2479539215564728
327680,4915,114.16171767,66,881.93,160,-1.4243677869439124,-0.006132555461954325,0.05400390625,0.2,0.0003,0.007588626,0.3656237721443176,0.6466997861862183,1590,1.5854217514395714
329728,4946,114.19270239,66,881.97,161,-1.4586734086275102,-0.008035035425564274,0.07666015625,0.2,0.0003,0.00884997,0.39324164390563965,0.6010067462921143,1600,1.4481092415750028
331776,4979,114.34633956999998,66,882.17,162,-1.4736689120531081,-0.006506565236486494,0.06982421875,0.2,0.0003,0.010180669,0.43931227922439575,0.4696517288684845,1610,1.3218616351485253
333824,5010,114.40344848,66,882.43,163,-1.4474446803331376,-0.006453432713169604,0.05634765625,0.2,0.0003,0.007541439,0.53277787566185,0.7055466175079346,1620,1.4082049876451492
335872,5042,114.48812362999998,66,882.36,164,-1.4634659186005592,-0.007043311692541465,0.07255859375,0.2,0.0003,0.0075739697,0.42490798234939575,0.6750352382659912,1630,1.3898065954446792
337920,5074,114.43166964,66,882.5,165,-1.45530316978693,-0.004087881365558132,0.057470703125,0.2,0.0003,0.0065314034,0.4691476821899414,0.6846259832382202,1640,1.449783156812191
339968,5107,114.45822281999999,66,882.46,166,-1.4513525500893594,-0.00779973529279232,0.071240234375,0.2,0.0003,0.00749492,0.4848330020904541,0.6137002110481262,1650,1.5785504475235939
342016,5137,114.46855491000001,66,882.45,167,-1.4680027604103087,-0.007060573020135052,0.0828125,0.2,0.0003,0.007925376,0.4215269088745117,0.5529074668884277,1660,1.3655030623078346
344064,5166,114.47234710000001,66,882.52,168,-1.4546264111995697,-0.0039378621033392845,0.029052734375,0.2,0.0003,0.005123812,0.41836804151535034,0.7309012413024902,1670,1.6046644568443298
346112,5196,114.48720673999998,66,882.79,169,-1.4195334538817406,-0.0060815305507276205,0.04775390625,0.2,0.0003,0.0066188676,0.36442089080810547,0.8001503944396973,1680,1.594582697749138
348160,5227,114.47246634,66,882.84,170,-1.4460273310542107,-0.00691068351152353,0.07236328125,0.2,0.0003,0.008326113,0.4238013029098511,0.6101373434066772,1690,1.3483233988285064
350208,5258,114.50499811,66,882.95,171,-1.4430519059300422,-0.008139970421325415,0.0498046875,0.2,0.0003,0.007817631,0.41642314195632935,0.8091995120048523,1700,1.6679182395339012
352256,5288,114.59987831000001,66,883.13,172,-1.411286859214306,-0.008154077222570777,0.055908203125,0.2,0.0003,0.0066848984,0.41698867082595825,0.7138872742652893,1710,1.4516610294580459
354304,5319,114.61615900000001,66,883.04,173,-1.387235689163208,-0.009468088013818488,0.08544921875,0.2,0.0003,0.008157496,0.4680231809616089,0.7173105478286743,1720,1.488324324786663
356352,5351,114.62544235,66,882.83,174,-1.3533277988433838,-0.0042365376080852005,0.032958984375,0.2,0.0003,0.0062078773,0.48058372735977173,0.7825571298599243,1730,1.5811335936188697
358400,5381,114.73561186999997,66,883.0,175,-1.326268282532692,-0.005576162613579072,0.05458984375,0.2,0.0003,0.008588286,0.5376361012458801,0.45879626274108887,1740,1.3105981849133967
360448,5412,114.67973428,66,882.81,176,-1.3339594304561615,-0.005176108461455442,0.051611328125,0.2,0.0003,0.0067002117,0.4196006655693054,0.5387727618217468,1750,1.5035703614354134
362496,5442,114.75679139000002,66,882.83,177,-1.33875669836998,-0.008420076279435307,0.07744140625,0.2,0.0003,0.011200504,0.47743695974349976,0.6217281818389893,1760,1.5748938590288162
364544,5473,114.76797576000003,66,882.81,178,-1.3452937111258507,-0.006868941790889949,0.06982421875,0.2,0.0003,0.008829402,0.3966812491416931,0.5229679942131042,1770,1.2966488219797612
366592,5504,114.74210376000002,66,882.98,179,-1.365922512114048,-0.008048963409964926,0.080908203125,0.2,0.0003,0.008215193,0.4100419878959656,0.6482495665550232,1780,1.3070060409605504
368640,5534,114.87314299000002,66,883.2,180,-1.3993173331022262,-0.007380448817275465,0.066943359375,0.2,0.0003,0.011308834,0.47000324726104736,0.7184689044952393,1790,1.5218908451497555
370688,5564,114.85004097000002,66,883.29,181,-1.4203448966145515,-0.006048568483674899,0.05771484375,0.2,0.0003,0.009636432,0.44782936573028564,0.5703240633010864,1800,1.5108456671237946
372736,5593,114.84779399000003,66,883.62,182,-1.3797275677323342,-0.006887876088148915,0.063623046875,0.2,0.0003,0.0075163795,0.46471118927001953,0.6003813743591309,1810,1.4091045580804349
374784,5623,114.86616315999999,66,883.4,183,-1.4359619334340095,-0.009108683516387828,0.09462890625,0.2,0.0003,0.010430601,0.32349807024002075,0.5570347905158997,1820,1.3447350889444352
376832,5653,114.96191180999999,66,883.42,184,-1.3771327599883079,-0.006561080634128302,0.06806640625,0.2,0.0003,0.007711495,0.46495378017425537,0.8330496549606323,1830,1.5203839257359504
378880,5684,114.83746851000002,66,883.58,185,-1.3734096631407737,-0.006819345685653388,0.071630859375,0.2,0.0003,0.007840875,0.3660101890563965,0.5159946084022522,1840,1.3467607639729977
380928,5714,114.90516326999997,66,883.78,186,-1.3776373982429504,-0.00906780751538463,0.09580078125,0.2,0.0003,0.009453483,0.2788587212562561,0.6456071138381958,1850,1.5089865401387215
382976,5745,114.91765047999998,66,883.87,187,-1.381797705590725,-0.0065574155014473945,0.0556640625,0.2,0.0003,0.008444911,0.4990561604499817,0.6021912097930908,1860,1.7034392267465592
385024,5775,115.06091067,66,884.14,188,-1.3439503476023673,-0.00743551806663163,0.078955078125,0.2,0.0003,0.008033808,0.46170490980148315,0.6189197301864624,1870,1.4763995841145516
387072,5806,115.14431440999996,66,884.16,189,-1.3475419938564301,-0.0059315117308869954,0.0623046875,0.2,0.0003,0.0073187817,0.4507538676261902,0.5408110618591309,1880,1.2853584706783294
389120,5836,115.05847405,66,884.33,190,-1.3538771897554398,-0.00534338069264777,0.06455078125,0.2,0.0003,0.0071921404,0.3942909240722656,0.6680806875228882,1890,1.6099596217274665
391168,5865,115.12883515000001,66,884.32,191,-1.319403038918972,-0.008097534623811953,0.091845703125,0.2,0.0003,0.010843568,0.4399464726448059,0.7176443338394165,1900,1.2845757514238358
393216,5896,114.86790200999998,66,883.92,192,-1.3258419051766395,-0.007053485163487494,0.057421875,0.2,0.0003,0.0076391324,0.47560977935791016,0.5133406519889832,1910,1.3860582135617734
395264,5926,114.74674509999998,66,883.93,193,-1.31684660166502,-0.007201174111105502,0.080712890625,0.2,0.0003,0.0076618176,0.4436507821083069,0.7173263430595398,1920,1.663774947822094
397312,5956,114.76735812999999,66,883.82,194,-1.285542146861553,-0.004667985922424123,0.046484375,0.2,0.0003,0.0064166663,0.4662911295890808,0.5009288787841797,1930,1.398656363040209
399360,5986,114.73744552999997,66,884.05,195,-1.2899517357349395,-0.006822507077595219,0.078271484375,0.2,0.0003,0.007777387,0.3459256887435913,0.5348712205886841,1940,1.29275875762105
401408,6016,114.74748809,66,884.29,196,-1.3079534396529198,-0.00852968628751114,0.09736328125,0.2,0.0003,0.011072213,0.46494781970977783,0.47815650701522827,1950,1.265526220202446
403456,6046,114.70901614,66,883.97,197,-1.2504809141159057,-0.007872140320250765,0.074560546875,0.2,0.0003,0.008502435,0.4485521912574768,0.6046104431152344,1960,1.226618016511202
405504,6081,114.59718704999999,66,883.76,198,-1.235262644290924,-0.008258138532983138,0.075634765625,0.2,0.0003,0.0076360134,0.4958258271217346,0.5144193172454834,1970,1.2115062594413757
407552,6112,114.61392161999999,66,883.62,199,-1.2492281407117845,-0.004921896581072361,0.07783203125,0.2,0.0003,0.007954262,0.5407671332359314,0.5099025368690491,1980,1.4034603737294673
409600,6142,114.50939472999998,66,883.51,200,-1.2237696513533591,-0.0059198766015470024,0.065673828125,0.2,0.0003,0.0070885518,0.41361576318740845,0.6510714292526245,1990,1.4722685128450395
411648,6173,114.46749124,66,883.55,201,-1.2434991106390954,-0.006212809507269412,0.0607421875,0.2,0.0003,0.009837629,0.375033974647522,0.4975230097770691,2000,1.3637041933834553
413696,6203,114.47215071000001,66,883.13,202,-1.2457876816391944,-0.005664334999164566,0.045361328125,0.2,0.0003,0.0056420537,0.4857363700866699,0.6114953756332397,2010,1.5037661343812943
415744,6233,114.61796639,66,883.09,203,-1.2143464967608453,-0.006525557988788932,0.06552734375,0.2,0.0003,0.009039611,0.5081204771995544,0.6243847608566284,2020,1.438311954587698
417792,6263,114.61426402,66,883.25,204,-1.2207306399941444,-0.005021464327001013,0.061376953125,0.2,0.0003,0.008675629,0.4981952905654907,0.5152623057365417,2030,1.252151245623827
419840,6293,114.47997172999997,66,883.0,205,-1.2370784729719162,-0.0068271781841758635,0.0791015625,0.2,0.0003,0.009335794,0.4799290895462036,0.5959309339523315,2040,1.2504235275089741
421888,6325,114.38094778,66,882.86,206,-1.2248384669423102,-0.0058872201363556085,0.05849609375,0.2,0.0003,0.009727836,0.515256941318512,0.6936167478561401,2050,1.5030914798378945
423936,6359,114.35002031000002,66,882.93,207,-1.2056926995515824,-0.006324536679312587,0.0521484375,0.2,0.0003,0.0071896743,0.47566288709640503,0.6086063981056213,2060,1.4509811200201512
425984,6391,114.4806803,66,883.03,208,-1.198184260725975,-0.008491518092341721,0.08671875,0.2,0.0003,0.00933676,0.4136192202568054,0.6571015119552612,2070,1.2734843350946903
428032,6420,114.38171384999998,66,882.94,209,-1.1757915019989014,-0.006681195460259914,0.069091796875,0.2,0.0003,0.009946696,0.5036997199058533,0.4526228606700897,2080,1.3549461588263512
430080,6450,114.45945397,66,883.12,210,-1.151338168978691,-0.006658028636593372,0.080126953125,0.2,0.0003,0.009033709,0.4462912678718567,0.4510563910007477,2090,1.1553676746785642
432128,6481,114.64637832000003,66,883.23,211,-1.1596129164099693,-0.005011027812724933,0.067041015625,0.2,0.0003,0.0067251544,0.5513179004192352,0.5433418154716492,2100,1.2051915042102337
434176,6511,114.67561926000003,66,882.91,212,-1.1484672546386718,-0.004654981894418597,0.0765625,0.2,0.0003,0.009123571,0.5315992832183838,0.49487534165382385,2110,1.431871686130762
436224,6541,114.68538329000003,66,882.94,213,-1.125407762825489,-0.0038085013919044288,0.0423828125,0.2,0.0003,0.006955047,0.44717633724212646,0.5238476395606995,2120,1.3509580425918102
438272,6570,114.80945711,66,882.82,214,-1.114033217728138,-0.005988300888566301,0.068994140625,0.2,0.0003,0.009716939,0.44278115034103394,0.7185899019241333,2130,1.360189064592123
440320,6600,114.84301004999999,66,882.95,215,-1.1029720202088356,-0.004911382304271683,0.0466796875,0.2,0.0003,0.006272312,0.4356353282928467,0.6317946910858154,2140,1.4121606588363647
442368,6632,114.92070978999999,66,883.11,216,-1.0984818279743194,-0.004647236538585275,0.05390625,0.2,0.0003,0.0073842225,0.47837722301483154,0.4329870343208313,2150,1.232009119540453
444416,6663,114.95239931,66,883.62,217,-1.137167289853096,-0.006397899112198502,0.064453125,0.2,0.0003,0.0065251994,0.5341204702854156,0.577973484992981,2160,1.4073952294886112
446464,6693,114.94624915,66,883.67,218,-1.1540774643421172,-0.004969982645707205,0.03994140625,0.2,0.0003,0.0069136973,0.49184203147888184,0.6415607333183289,2170,1.6170380525290966
448512,6723,115.14188524000001,66,883.87,219,-1.1333943754434586,-0.004723963025026023,0.0458984375,0.2,0.0003,0.0054354314,0.49073511362075806,0.7637776136398315,2180,1.5439512446522712
450560,6755,115.13682952,66,883.98,220,-1.0968579724431038,-0.008000131620792671,0.090576171875,0.2,0.0003,0.007819112,0.5634826421737671,0.4125353991985321,2190,1.1594163179397583
452608,6786,115.25436779000002,66,883.9,221,-1.1110174849629402,-0.00785183096304536,0.081103515625,0.2,0.0003,0.007835718,0.5851171314716339,0.5672153234481812,2200,1.1770691737532615
454656,6818,115.31396530999999,66,883.88,222,-1.1029027089476586,-0.005711639032233507,0.04892578125,0.2,0.0003,0.005763002,0.5398611426353455,0.669346272945404,2210,1.4678764387965202
456704,6850,115.20867512999999,66,883.96,223,-1.10849769115448,-0.006895974260987714,0.063916015625,0.2,0.0003,0.008317031,0.3849673271179199,0.9699223041534424,2220,1.8336565613746643
458752,6881,115.27105377,66,883.66,224,-1.1020541213452817,-0.00418944782577455,0.049853515625,0.2,0.0003,0.006567101,0.552146852016449,0.556456446647644,2230,1.1881225533783435
460800,6913,115.37535517,66,883.68,225,-1.0882134713232516,-0.0042875173268839715,0.046142578125,0.2,0.0003,0.005657429,0.5507216155529022,0.7080438733100891,2240,1.4865927435457706
462848,6945,115.38582799999999,66,883.82,226,-1.0684322535991668,-0.004703957319725305,0.03994140625,0.2,0.0003,0.0056446213,0.4981667399406433,0.4423588812351227,2250,1.34647563919425
464896,6979,115.41968788999996,66,884.03,227,-1.1025774866342544,-0.0056468262046109885,0.056494140625,0.2,0.0003,0.0075141494,0.44298726320266724,0.5115941762924194,2260,1.2422661453485488
466944,7013,115.49087752999999,66,883.97,228,-1.1179584845900536,-0.007405741975526325,0.067138671875,0.2,0.0003,0.008805344,0.5455621778964996,0.5088080763816833,2270,1.4825389683246613
468992,7048,115.38206395000002,66,883.67,229,-1.1006790459156037,-0.0065167974680662155,0.056884765625,0.2,0.0003,0.006275303,0.5182372033596039,0.6392307877540588,2280,1.3350977025926114
471040,7079,115.28228455,66,883.66,230,-1.1172949358820916,-0.007632414071122184,0.06845703125,0.2,0.0003,0.007161787,0.5958118140697479,0.42371684312820435,2290,1.0713479034602642
473088,7110,115.08782463,66,883.46,231,-1.108364263176918,-0.00603465290623717,0.059375,0.2,0.0003,0.008790454,0.524653434753418,0.6064853072166443,2300,1.4108655974268913
475136,7140,115.05650136,66,883.44,232,-1.0658503897488116,-0.004693899606354535,0.05576171875,0.2,0.0003,0.007819332,0.5421536862850189,0.47730305790901184,2310,1.175727716833353
477184,7172,115.12410220000001,66,883.28,233,-1.0899543762207031,-0.0073660983005538585,0.079541015625,0.2,0.0003,0.009221653,0.5434242486953735,0.5079885721206665,2320,1.2535323642194272
479232,7202,115.10295305999998,66,883.24,234,-1.0918021321296691,-0.004113232780946418,0.037646484375,0.2,0.0003,0.0056454046,0.5486915409564972,0.6331849694252014,2330,1.488420058786869
481280,7233,115.23593188999999,66,883.11,235,-1.0422035165131092,-0.007176504208473489,0.064013671875,0.2,0.0003,0.007808733,0.47706425189971924,0.6907458901405334,2340,1.3445859014987946
483328,7263,115.28463278,66,883.15,236,-1.0789787903428079,-0.002539687976241112,0.03125,0.2,0.0003,0.004699396,0.5323072373867035,0.4699253439903259,2350,1.2599234111607074
485376,7293,115.30267838999998,66,883.04,237,-1.0575583435595035,-0.005134328949498013,0.038623046875,0.2,0.0003,0.007887935,0.5387276113033295,0.5837221741676331,2360,1.578188006579876
487424,7323,115.35393127000002,66,882.95,238,-1.0343893192708493,-0.006554089282872155,0.06142578125,0.2,0.0003,0.0076658167,0.4577407240867615,0.5099255442619324,2370,1.1716999873518943
489472,7353,115.44812094,66,883.12,239,-1.0394880302250384,-0.004817280150018632,0.04580078125,0.2,0.0003,0.006202607,0.48223936557769775,0.48421335220336914,2380,1.2181827522814275
491520,7383,115.62827558999999,66,883.37,240,-1.0436852686107159,-0.005741030507488176,0.07265625,0.2,0.0003,0.008059676,0.5963233411312103,0.6016241312026978,2390,1.269580113142729
493568,7413,115.70740542999998,66,883.29,241,-1.0428791508078574,-0.004661911248695106,0.040966796875,0.2,0.0003,0.0044810474,0.4695736765861511,0.6079607009887695,2400,1.530802956223488
495616,7443,115.67721679999997,66,883.72,242,-1.0664787106215954,-0.004256519576301798,0.03818359375,0.2,0.0003,0.0054244166,0.5199939012527466,0.4510510265827179,2410,1.2090451918542384
497664,7473,115.87368117,66,883.86,243,-1.0505582608282567,-0.00635722900624387,0.0669921875,0.2,0.0003,0.008272421,0.5876998007297516,0.4762457609176636,2420,1.2723508395254612
499712,7504,115.92995665000001,66,883.79,244,-1.0621616184711455,-0.006460161507129669,0.071923828125,0.2,0.0003,0.007738145,0.531512975692749,0.7267975211143494,2430,1.3338748276233674
501760,7534,115.97289819,66,883.79,245,-1.0306659139692784,-0.004601356043713168,0.035791015625,0.2,0.0003,0.0091148615,0.4745824933052063,0.5754896402359009,2440,1.3938112534582614
503808,7564,116.00875968999998,66,883.93,246,-1.061348059773445,-0.007330267335055396,0.066943359375,0.2,0.0003,0.008736778,0.6064419448375702,0.6354307532310486,2450,1.3089624524116517
505856,7594,115.84592059999999,66,883.75,247,-1.037849208712578,-0.005995979276485741,0.04765625,0.2,0.0003,0.0072648786,0.5224158763885498,0.49222734570503235,2460,1.4077633887529373
507904,7626,115.94536441,66,883.85,248,-1.042607843130827,-0.0076143059122841805,0.081396484375,0.2,0.0003,0.007803319,0.5847921967506409,0.4973134994506836,2470,1.1913027144968509
509952,7656,116.05959260000002,66,883.81,249,-1.0598510071635245,-0.004675488226348534,0.04453125,0.2,0.0003,0.006949157,0.5656834244728088,0.4724605679512024,2480,1.0763462096452714
512000,7686,116.12466153,66,884.04,250,-1.0642088755965233,-0.006377700157463551,0.048486328125,0.2,0.0003,0.0069742734,0.5601423978805542,0.4745126962661743,2490,1.371428621560335
514048,7718,116.11858134000002,66,883.77,251,-1.0424271538853644,-0.003674336476251483,0.03916015625,0.2,0.0003,0.0048732627,0.46157652139663696,0.4631738066673279,2500,1.4175233639776708
516096,7749,116.19190662000003,66,883.64,252,-1.0494564116001128,-0.005102811753749848,0.055859375,0.2,0.0003,0.0063104974,0.5269446671009064,0.5331504940986633,2510,1.3774485871195794
518144,7779,116.14066697,66,883.65,253,-1.063918186724186,-0.006273042189422995,0.054345703125,0.2,0.0003,0.006211783,0.5718153715133667,0.5527986884117126,2520,1.3712510213255882
520192,7808,116.15365468,66,883.38,254,-1.0545368492603302,-0.004095101327402517,0.037353515625,0.2,0.0003,0.0080971485,0.57193723320961,0.6403625011444092,2530,1.352635809779167
522240,7837,116.15128838000003,66,883.36,255,-1.1063695818185806,-0.008818032394628972,0.08564453125,0.2,0.0003,0.0074954173,0.5022208392620087,0.6323671340942383,2540,1.3145624078810214
524288,7866,116.15747446000002,66,883.16,256,-1.0991557270288468,-0.005987673322670162,0.05908203125,0.2,0.0003,0.010486242,0.5689064562320709,0.640923798084259,2550,1.3875294491648673
526336,7897,116.14138092000002,66,883.03,257,-1.0837360560894012,-0.009159471158636735,0.08310546875,0.2,0.0003,0.008738445,0.6051422953605652,0.4920268654823303,2560,1.1889751948416234
528384,7926,116.00893362999999,66,882.61,258,-1.0827495515346528,-0.0026635859976522624,0.079443359375,0.2,0.0003,0.009943275,0.5390060544013977,0.3762679994106293,2570,1.065810749679804
530432,7956,115.97183557999999,66,882.39,259,-1.091177763044834,-0.0029516459384467454,0.064306640625,0.2,0.0003,0.008290361,0.49564898014068604,0.8459154963493347,2580,1.5608868226408958
532480,7986,115.93342013999997,66,882.24,260,-1.0726469941437244,-0.003865470376331359,0.060205078125,0.2,0.0003,0.008812931,0.4913734197616577,0.4764401912689209,2590,1.2657601870596409
534528,8016,115.80372073000001,66,881.67,261,-1.1145222559571266,-0.004261093505192548,0.0404296875,0.2,0.0003,0.0065893037,0.6334578692913055,0.760940670967102,2600,1.1837353102862835
536576,8048,115.70774869,66,881.5,262,-1.1350992530584336,-0.006057119928300381,0.070556640625,0.2,0.0003,0.009169915,0.5679143369197845,0.5900852680206299,2610,1.4602336503565312
538624,8079,115.62308617000001,66,881.52,263,-1.135190410912037,-0.00483004015404731,0.067333984375,0.2,0.0003,0.009095723,0.5305018424987793,0.6189193725585938,2620,1.3097103767096996
540672,8109,115.45221227,66,881.26,264,-1.1744791984558105,-0.0069863358221482486,0.060302734375,0.2,0.0003,0.007906316,0.6274083852767944,0.4085339903831482,2630,1.1385519422590733
542720,8139,115.45323091,66,881.13,265,-1.2167328774929047,-0.007075911230640486,0.079541015625,0.2,0.0003,0.009520834,0.6131804585456848,0.5127130150794983,2640,1.2370636932551862
544768,8170,115.43803904,66,881.04,266,-1.2087560012936591,-0.0060626171936746685,0.049658203125,0.2,0.0003,0.007117904,0.5828903317451477,0.48755815625190735,2650,1.1428940385580062
546816,8201,115.47625554,66,880.97,267,-1.2583090201020242,-0.007832620246335863,0.0958984375,0.2,0.0003,0.009759517,0.502234011888504,0.5106739401817322,2660,1.4548789784312248
548864,8231,115.31802942999998,66,880.59,268,-1.2314937457442283,-0.005327531471266411,0.04853515625,0.2,0.0003,0.0075455555,0.5469900965690613,0.7377591133117676,2670,1.6903764396905898
550912,8262,115.28027894,66,880.7,269,-1.244915284216404,-0.006509172054938972,0.068603515625,0.2,0.0003,0.0078080096,0.5237173736095428,0.47040170431137085,2680,1.189448782801628
552960,8292,115.13417044999998,66,880.39,270,-1.25596863925457,-0.00466585528338328,0.049658203125,0.2,0.0003,0.0064590676,0.5362951755523682,0.4897519648075104,2690,1.3665980786085128
555008,8323,115.02675909999999,66,880.22,271,-1.2761505201458931,-0.008649280271492898,0.07177734375,0.2,0.0003,0.007473188,0.5208704173564911,0.6555632948875427,2700,1.4609116464853287
557056,8354,115.01632115000001,66,880.2,272,-1.2187998786568641,-0.006819481385173276,0.061083984375,0.2,0.0003,0.0076638623,0.3842042088508606,0.5194662809371948,2710,1.362809929996729
559104,8384,114.95452171000001,66,879.95,273,-1.2456023529171945,-0.006772699049906805,0.076025390625,0.2,0.0003,0.0073736897,0.48907214403152466,0.5227571725845337,2720,1.4947188466787338
561152,8414,114.89347934,66,879.94,274,-1.235247005522251,-0.0032209954864811153,0.047216796875,0.2,0.0003,0.0061046635,0.5639579594135284,0.4640358090400696,2730,1.2623950213193893
563200,8448,114.94549624,66,879.77,275,-1.2001393407583236,-0.004128299071453512,0.038330078125,0.2,0.0003,0.007507104,0.4974166750907898,0.6481098532676697,2740,1.444994455575943
565248,8478,115.04552383999999,66,879.8,276,-1.2280281141400338,-0.004983988701133058,0.041748046875,0.2,0.0003,0.0066581196,0.5390431582927704,0.47965484857559204,2750,1.2561194911599158
567296,8510,115.12817814999998,66,879.77,277,-1.18435480594635,-0.004715727979782969,0.052197265625,0.2,0.0003,0.006780966,0.5888490378856659,0.5782535672187805,2760,1.4231934241950512
569344,8543,114.98287083,66,879.92,278,-1.1968338832259178,-0.005342785059474409,0.046142578125,0.2,0.0003,0.007378688,0.5507157146930695,0.7031975984573364,2770,1.3034585744142533
571392,8573,114.92581094,66,879.78,279,-1.213679315149784,-0.008248330553760752,0.07568359375,0.2,0.0003,0.009814917,0.5853619873523712,0.43275097012519836,2780,1.1957167856395245
573440,8603,114.99286456,66,879.9,280,-1.216197881102562,-0.003784528389223851,0.020947265625,0.2,0.0003,0.004116065,0.5512440502643585,0.6419764757156372,2790,1.4719908975064755
575488,8633,114.99050760999998,66,879.86,281,-1.1966603383421899,-0.00803161234362051,0.07099609375,0.2,0.0003,0.006268046,0.5619320571422577,0.37251654267311096,2800,1.230911723524332
577536,8663,114.99223495999999,66,879.77,282,-1.168058080971241,-0.007271989923901856,0.074609375,0.2,0.0003,0.007997323,0.6161131858825684,0.5285415053367615,2810,1.1463003426790237
579584,8694,114.74244541,66,879.42,283,-1.1471141010522843,-0.005243474815506488,0.0375,0.2,0.0003,0.0066304486,0.6133877635002136,0.5273931622505188,2820,1.2631075277924537
581632,8725,114.60547733,66,879.55,284,-1.1349909722805023,-0.0045702549279667435,0.034521484375,0.2,0.0003,0.005008328,0.5399319231510162,0.5075574517250061,2830,1.3005011558532715
583680,8756,114.60308166,66,879.4,285,-1.1989349633455277,-0.00611568188178353,0.060498046875,0.2,0.0003,0.008374764,0.5215136706829071,0.523464560508728,2840,1.224897251278162
585728,8789,114.55468399,66,879.13,286,-1.1910380721092224,-0.006829417916014791,0.071728515625,0.2,0.0003,0.008715389,0.5564686954021454,0.663677453994751,2850,1.4877977892756462
587776,8824,114.4489574,66,879.24,287,-1.186709325015545,-0.005150638765189797,0.039990234375,0.2,0.0003,0.0057022534,0.5184510350227356,0.6922940611839294,2860,1.3812894001603127
589824,8856,114.37356328000001,66,879.18,288,-1.195707480609417,-0.006663925328757614,0.045849609375,0.2,0.0003,0.0060693556,0.5934929847717285,0.3949861228466034,2870,1.1464489847421646
591872,8888,114.17328122,66,879.16,289,-1.1887993529438972,-0.006999117374652997,0.046630859375,0.2,0.0003,0.006036847,0.6605816185474396,0.6533365845680237,2880,1.444272944331169
593920,8919,114.30238978999999,66,879.13,290,-1.1602449297904969,-0.006241195218171925,0.058740234375,0.2,0.0003,0.0070542684,0.45038604736328125,0.7812207937240601,2890,1.494575633108616
595968,8951,114.17537307,66,878.92,291,-1.1919098958373069,-0.005176876590121537,0.05283203125,0.2,0.0003,0.00714095,0.5442139506340027,0.35965776443481445,2900,1.0768870562314987
598016,8982,114.06313386,66,879.22,292,-1.1934073999524117,-0.006123659166041762,0.049365234375,0.2,0.0003,0.008318882,0.614576131105423,0.5850934386253357,2910,1.3054552905261516
600064,9013,113.86828150000001,66,879.06,293,-1.1443826362490654,-0.005399067490361631,0.04150390625,0.2,0.0003,0.0060496517,0.4671286344528198,0.5937892198562622,2920,1.161194284260273
602112,9044,113.76675952,66,879.43,294,-1.1543998017907142,-0.006534295284654945,0.067822265625,0.2,0.0003,0.006778023,0.5970989465713501,0.45045405626296997,2930,0.9889596082270146
604160,9074,113.66794284000004,66,879.17,295,-1.1589254602789878,-0.005842267710249871,0.04853515625,0.2,0.0003,0.0059517594,0.608374148607254,0.7635374665260315,2940,1.3454247392714023
606208,9104,113.60345018000002,66,879.2,296,-1.1058553785085679,-0.004428090486908331,0.04296875,0.2,0.0003,0.0065141595,0.5312297642230988,0.4800693988800049,2950,1.1652513302862644
608256,9134,113.50856266000001,66,879.19,297,-1.1491138562560081,-0.0064802238484844565,0.060107421875,0.2,0.0003,0.008444669,0.42486876249313354,0.39976704120635986,2960,1.3399246461689471
