time/fps,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/iterations,train/learning_rate,train/value_loss,train/approx_kl,train/clip_range,train/explained_variance,train/entropy_loss,train/clip_fraction,train/policy_gradient_loss,train/n_updates,train/loss
62,878.04,6202,107.89532801,387072,189,0.0003,1.4322864800691604,0.0058713863,0.2,0.39603525400161743,-1.0618979968130589,0.04755859375,-0.003738111170241609,1880,0.5932741165161133
62,877.95,6233,108.01519443999997,389120,190,0.0003,1.290316218137741,0.006636981,0.2,0.47330141067504883,-1.0426680408418179,0.041162109375,-0.00557578744192142,1890,0.456991583108902
62,878.47,6265,108.24129793,391168,191,0.0003,1.1127412915229797,0.0072058295,0.2,0.3975168466567993,-1.0870288759469986,0.067822265625,-0.0052945165196433665,1900,0.46194735169410706
62,878.56,6298,108.37717636,393216,192,0.0003,1.3466206803917884,0.009617526,0.2,0.5201822817325592,-1.116961546242237,0.068505859375,-0.006319710129173472,1910,0.5219318866729736
62,878.51,6333,108.30972118000001,395264,193,0.0003,1.1841137737035752,0.008482783,0.2,0.5259763896465302,-1.1343531966209413,0.051513671875,-0.003600853803800419,1920,0.42314159870147705
62,878.49,6370,108.23920539000001,397312,194,0.0003,1.3013266898691653,0.011037533,0.2,0.24281460046768188,-1.1617631584405899,0.105859375,-0.006922530406154692,1930,0.5305060148239136
62,878.52,6404,108.25827229999999,399360,195,0.0003,1.29754483923316,0.010669488,0.2,0.4535468816757202,-1.1789441227912902,0.105517578125,-0.007099403254687786,1940,0.4895152151584625
62,878.42,6436,108.23573291999999,401408,196,0.0003,1.0907320715487003,0.0074098627,0.2,0.505460649728775,-1.153110060095787,0.070849609375,-0.004528296063654125,1950,0.47063660621643066
62,878.72,6471,108.42833689,403456,197,0.0003,1.1048716269433498,0.0084266,0.2,0.37277835607528687,-1.1416907593607903,0.07021484375,-0.005250385956605897,1960,0.35627302527427673
62,878.67,6504,108.27010851000001,405504,198,0.0003,1.2395976856350899,0.007888767,0.2,0.4733240008354187,-1.1499436631798745,0.052783203125,-0.00377956866286695,1970,0.43693608045578003
62,878.52,6537,108.32075332000001,407552,199,0.0003,1.074437853693962,0.008516531,0.2,0.5494157671928406,-1.1629413858056068,0.0556640625,-0.004437070374842733,1980,0.3653109669685364
62,878.53,6569,108.26694679,409600,200,0.0003,1.12802267447114,0.009570141,0.2,0.4867445230484009,-1.0932260736823083,0.084423828125,-0.0050513552967458965,1990,0.5780001878738403
62,878.52,6604,108.26300076999998,411648,201,0.0003,1.523489697277546,0.0077315704,0.2,0.5936970412731171,-1.129090578854084,0.063134765625,-0.001468060864135623,2000,0.5514699220657349
62,878.51,6636,108.29165202999998,413696,202,0.0003,1.223311859369278,0.010138977,0.2,0.4502534866333008,-1.1258002489805221,0.080615234375,-0.0038709443295374514,2010,0.5106159448623657
62,878.49,6671,108.40172081,415744,203,0.0003,1.130304440110922,0.008736223,0.2,0.5312359631061554,-1.099454255402088,0.076904296875,-0.005883885087678209,2020,0.6144139170646667
62,878.73,6707,108.43031452,417792,204,0.0003,1.4939635269343854,0.010333984,0.2,0.5444277226924896,-1.1244035899639129,0.077001953125,-0.008335486007854342,2030,0.8748751878738403
62,878.77,6741,108.51565413000002,419840,205,0.0003,1.2640691563487052,0.005611568,0.2,0.44393038749694824,-1.1284497424960136,0.03564453125,-0.004919118201360107,2040,0.5556422472000122
62,878.89,6776,108.47161747,421888,206,0.0003,1.0017024166882038,0.0075335633,0.2,0.5086582899093628,-1.1850221127271652,0.050732421875,-0.0036024466797243805,2050,0.4026825428009033
62,878.78,6809,108.47020836000002,423936,207,0.0003,1.4139197401702404,0.007511524,0.2,0.5523988306522369,-1.2234451994299889,0.06767578125,-0.0046672000316902995,2060,0.4782264232635498
62,878.91,6841,108.41674324000002,425984,208,0.0003,1.0989299565553665,0.008857061,0.2,0.43157655000686646,-1.225994534790516,0.0681640625,-0.004344204044900835,2070,0.4267834722995758
62,878.66,6873,108.37028167999999,428032,209,0.0003,1.2249040074646473,0.005879109,0.2,0.4585798978805542,-1.1910233527421952,0.06171875,-0.0033082992973504587,2080,0.6245242953300476
62,878.72,6910,108.45194251,430080,210,0.0003,1.3694726154208183,0.008665611,0.2,0.5342749357223511,-1.1866834536194801,0.082470703125,-0.007806450995849446,2090,0.589644730091095
62,878.73,6945,108.43912057999997,432128,211,0.0003,1.2599422670900822,0.00809332,0.2,0.5111596882343292,-1.1833350479602813,0.056884765625,-0.005044336622813716,2100,0.5566455721855164
62,878.68,6979,108.46155954,434176,212,0.0003,1.2867834344506264,0.007334361,0.2,0.5182325839996338,-1.2241258814930915,0.06806640625,-0.006125920766498894,2110,0.5890371799468994
62,878.64,7012,108.39646967,436224,213,0.0003,1.2539438165724277,0.007039841,0.2,0.5633192360401154,-1.2646200627088546,0.073828125,-0.004404963855631649,2120,0.4958513379096985
62,878.7,7045,108.39050775,438272,214,0.0003,1.28256369009614,0.010167773,0.2,0.36641812324523926,-1.220118808746338,0.08515625,-0.006935233867261558,2130,0.5468721389770508
62,878.49,7079,108.40892244999999,440320,215,0.0003,1.1921709969639778,0.010293141,0.2,0.4574931263923645,-1.2438198760151864,0.080078125,-0.008476551942294464,2140,0.45786771178245544
62,878.43,7112,108.41813959000001,442368,216,0.0003,1.3815636917948724,0.0076800897,0.2,0.49541735649108887,-1.3238761276006699,0.0525390625,-0.005088693834841252,2150,0.5511096715927124
62,878.77,7145,108.52440384000002,444416,217,0.0003,1.187561136484146,0.009341719,0.2,0.4678102731704712,-1.297669093310833,0.078466796875,-0.005393115570768714,2160,0.4386480748653412
62,878.78,7178,108.47245398999999,446464,218,0.0003,1.0717115826904773,0.006519557,0.2,0.5463596284389496,-1.3178618475794792,0.062158203125,-0.0046131744456943125,2170,0.4971155822277069
62,878.78,7210,108.53840528,448512,219,0.0003,1.3641475968062877,0.009471111,0.2,0.5152117311954498,-1.3145213648676872,0.074365234375,-0.0036508008895907553,2180,0.5521342754364014
62,878.87,7246,108.52621315999998,450560,220,0.0003,1.163019623607397,0.012823811,0.2,0.3750038146972656,-1.3079543709754944,0.097705078125,-0.0049811357981525365,2190,0.4439461827278137
62,878.86,7282,108.40743885,452608,221,0.0003,1.0511247359216214,0.008479513,0.2,0.41441988945007324,-1.256907220184803,0.060546875,-0.0058397616201546045,2200,0.46999990940093994
62,879.14,7314,108.41657585000002,454656,222,0.0003,1.3985928185284138,0.007989759,0.2,0.4416753053665161,-1.2850845649838447,0.077490234375,-0.005792928405571729,2210,0.7434413433074951
62,879.31,7347,108.35202337000001,456704,223,0.0003,1.1449221462011336,0.008461595,0.2,0.36934030055999756,-1.2830375716090203,0.0693359375,-0.007453293865546584,2220,0.44120919704437256
62,879.44,7378,108.32273184,458752,224,0.0003,1.0695874467492104,0.009129152,0.2,0.2498232126235962,-1.2890778586268425,0.07880859375,-0.0075062480056658385,2230,0.39494121074676514
62,879.52,7410,108.13557968999997,460800,225,0.0003,0.9079626746475696,0.0076476284,0.2,0.4956033229827881,-1.318302609026432,0.068896484375,-0.005787973414408043,2240,0.30323994159698486
62,879.59,7441,108.09853804000001,462848,226,0.0003,1.3338666543364526,0.0063887686,0.2,0.5527091920375824,-1.3293385416269303,0.038330078125,-0.005204150197096169,2250,0.5686671733856201
62,879.47,7474,108.00117954,464896,227,0.0003,1.414175993204117,0.008662418,0.2,0.49295806884765625,-1.3246201291680335,0.06328125,-0.006959078484214842,2260,0.723918616771698
62,879.48,7507,107.88302039000001,466944,228,0.0003,1.0190221883356572,0.007861789,0.2,0.5530824363231659,-1.3865360274910927,0.072412109375,-0.005982959357788786,2270,0.4061005413532257
62,879.6,7541,107.83803161,468992,229,0.0003,1.3939822807908058,0.008826741,0.2,0.4740590453147888,-1.418962799012661,0.05625,-0.0048367929412052035,2280,0.5563390254974365
62,879.61,7575,107.85433060999998,471040,230,0.0003,1.042248697578907,0.009797901,0.2,0.5266209244728088,-1.3775592148303986,0.06650390625,-0.004916744923684746,2290,0.3452361524105072
62,879.55,7607,107.70537850000001,473088,231,0.0003,1.0351950526237488,0.010583222,0.2,0.4672345519065857,-1.4247933372855186,0.068505859375,-0.004449929133988917,2300,0.33823952078819275
62,880.05,7641,107.74096002,475136,232,0.0003,1.4214667409658432,0.006819353,0.2,0.5323920547962189,-1.4169344678521156,0.054931640625,-0.003935094567714259,2310,0.459913969039917
62,880.02,7673,107.64097431000002,477184,233,0.0003,1.188172136247158,0.01110913,0.2,0.4216165542602539,-1.439761258661747,0.09423828125,-0.005998646392254159,2320,0.42687278985977173
62,879.73,7705,107.46724446999998,479232,234,0.0003,1.0405145421624185,0.008772662,0.2,0.43853265047073364,-1.4254394546151161,0.078466796875,-0.005980441317660734,2330,0.5205503702163696
62,879.58,7737,107.37316922999997,481280,235,0.0003,1.4855974070727824,0.008000212,0.2,0.4844760298728943,-1.4387703120708466,0.074755859375,-0.005064076842973009,2340,0.7410306334495544
62,879.8,7769,107.33604049999998,483328,236,0.0003,0.9815646938979625,0.011211392,0.2,0.47617214918136597,-1.4294312417507171,0.079150390625,-0.004973374516703188,2350,0.3063332140445709
62,879.88,7801,107.30461015,485376,237,0.0003,0.9786859795451164,0.010720322,0.2,0.5137535333633423,-1.4582864582538604,0.082275390625,-0.007295104453805834,2360,0.3234977424144745
62,879.77,7834,107.30474096,487424,238,0.0003,1.548284400999546,0.0070462795,0.2,0.5378345251083374,-1.4372383490204812,0.0572265625,-0.004821504402207211,2370,0.7155163288116455
62,879.77,7865,107.32490433,489472,239,0.0003,1.1661570206284524,0.0086720735,0.2,0.47729283571243286,-1.3757842540740968,0.091650390625,-0.004289912851527333,2380,0.4306744933128357
62,880.04,7898,107.21339686999998,491520,240,0.0003,1.1659135319292546,0.009070423,0.2,0.37360846996307373,-1.4082291424274445,0.075927734375,-0.006169954553479328,2390,0.5552275776863098
62,880.22,7931,107.29436495999998,493568,241,0.0003,1.2458853259682656,0.006350039,0.2,0.39483439922332764,-1.4411960422992707,0.081201171875,-0.0060031298373360185,2400,0.450267493724823
62,880.6,7964,107.27153464999998,495616,242,0.0003,1.1148695915937423,0.009321934,0.2,0.5019851922988892,-1.3821488961577415,0.07109375,-0.007298683177214116,2410,0.3753974437713623
62,880.92,7997,107.29925341000002,497664,243,0.0003,1.213167230039835,0.0056503704,0.2,0.4775038957595825,-1.3943448901176452,0.0396484375,-0.0023237248358782383,2420,0.44033318758010864
62,880.92,8029,107.29693071000001,499712,244,0.0003,1.464524221420288,0.0073052794,0.2,0.5816833972930908,-1.4013385325670242,0.05478515625,-0.0054061279515735805,2430,0.7403779625892639
62,880.71,8061,107.22145661999998,501760,245,0.0003,1.1786287687718868,0.01260418,0.2,0.4892162084579468,-1.4201129525899887,0.09189453125,-0.007472800428513437,2440,0.9048412442207336
62,881.0,8094,107.19985959000002,503808,246,0.0003,1.0128773793578147,0.0106361415,0.2,0.47919684648513794,-1.3990452364087105,0.09365234375,-0.006761734106112272,2450,0.3329553008079529
62,880.99,8126,107.27522133999999,505856,247,0.0003,1.2897209405899048,0.00829635,0.2,0.5259032547473907,-1.409378355741501,0.071923828125,-0.00591035500401631,2460,0.4464408755302429
62,881.24,8158,107.36151992,507904,248,0.0003,1.2094497002661229,0.010684565,0.2,0.37785911560058594,-1.3799285247921944,0.103125,-0.007158999727107584,2470,0.461449533700943
62,881.47,8194,107.49169328999999,509952,249,0.0003,1.274377553910017,0.008224602,0.2,0.42464154958724976,-1.3668190985918045,0.069482421875,-0.006009071198059246,2480,0.62229323387146
62,881.71,8226,107.52024483,512000,250,0.0003,1.0262331262230873,0.008877036,0.2,0.42673754692077637,-1.349044670164585,0.093994140625,-0.0061031606222968545,2490,0.37621721625328064
62,881.62,8260,107.51863046,514048,251,0.0003,1.4208349369466304,0.0072687734,0.2,0.5479844510555267,-1.3253629460930825,0.064306640625,-0.004677728627575562,2500,0.5712496042251587
62,881.74,8294,107.56046334000001,516096,252,0.0003,1.2486214756965637,0.010857023,0.2,0.500328779220581,-1.2641901552677155,0.10087890625,-0.008198233332950621,2510,0.44480010867118835
62,881.97,8327,107.59155502,518144,253,0.0003,1.1704891361296177,0.008381354,0.2,0.4272528886795044,-1.2719848111271859,0.08916015625,-0.005979475483763963,2520,0.4085792899131775
62,882.01,8360,107.53682182,520192,254,0.0003,1.233814039081335,0.009249466,0.2,0.5344507992267609,-1.2580958738923074,0.07587890625,-0.005849746428430081,2530,0.5157274603843689
62,882.1,8393,107.65481261999999,522240,255,0.0003,1.2421400472521782,0.009287104,0.2,0.495783269405365,-1.2478543683886527,0.08623046875,-0.007385220105061307,2540,0.40894895792007446
62,882.63,8427,107.8539784,524288,256,0.0003,1.198912588506937,0.008393228,0.2,0.5047852098941803,-1.2650690481066704,0.06474609375,-0.00606455464148894,2550,0.41258904337882996
62,882.82,8459,107.93244311000002,526336,257,0.0003,1.3654274448752404,0.006812744,0.2,0.5638967454433441,-1.307844865322113,0.046337890625,-0.0038827615848276765,2560,0.4369865655899048
62,883.14,8491,107.93090579,528384,258,0.0003,1.1531917698681355,0.0062067155,0.2,0.5030712485313416,-1.2690001294016837,0.041748046875,-0.004115518715116196,2570,0.5081031918525696
62,883.68,8525,107.97453335999998,530432,259,0.0003,1.2036810338497161,0.008586526,0.2,0.40016162395477295,-1.2695194840431214,0.065771484375,-0.006249852606561035,2580,0.6586157083511353
62,883.85,8556,108.02175294,532480,260,0.0003,1.4281525149941445,0.0060657687,0.2,0.5237756073474884,-1.3131315857172012,0.04384765625,-0.002554686035728082,2590,0.5611441135406494
62,884.15,8588,108.13202052999999,534528,261,0.0003,1.37626191675663,0.01145439,0.2,0.4182100296020508,-1.2650578290224075,0.09892578125,-0.006313208601204679,2600,0.7044205069541931
62,884.27,8621,108.24552102,536576,262,0.0003,1.1041970185935497,0.0065153297,0.2,0.5125994980335236,-1.2403848633170127,0.054443359375,-0.0038847820658702405,2610,0.4476051926612854
62,884.83,8654,108.41976970999998,538624,263,0.0003,1.1074505612254142,0.011037596,0.2,0.46439772844314575,-1.2903046220541001,0.08916015625,-0.0066259725950658325,2620,0.545869767665863
62,885.07,8686,108.57122196999998,540672,264,0.0003,1.345270185172558,0.008650335,0.2,0.42620158195495605,-1.2947336941957475,0.0771484375,-0.005731997743714601,2630,0.510905385017395
62,885.43,8718,108.68904357000001,542720,265,0.0003,1.3139349684119224,0.009845972,0.2,0.49506527185440063,-1.2554512307047845,0.088525390625,-0.0075455513666383926,2640,0.6539475321769714
62,885.75,8751,108.96162519999999,544768,266,0.0003,1.0405854187905788,0.009320109,0.2,0.6411961317062378,-1.2877822443842888,0.0986328125,-0.007621507911244408,2650,0.4180494248867035
62,885.89,8782,109.06647733999998,546816,267,0.0003,1.3585262194275856,0.0077912025,0.2,0.47932136058807373,-1.310015518963337,0.07001953125,-0.004831552889663726,2660,0.5341622829437256
62,885.76,8814,109.12951227999999,548864,268,0.0003,1.3792955070734023,0.010146388,0.2,0.4146490693092346,-1.2520179986953734,0.123876953125,-0.007099620311055333,2670,0.6738361120223999
62,885.88,8853,109.15554392999996,550912,269,0.0003,1.0250871509313584,0.011766977,0.2,0.5479912161827087,-1.24511978328228,0.0830078125,-0.005142723186872899,2680,0.42335212230682373
62,886.49,8886,109.36743958999999,552960,270,0.0003,1.3137933224439622,0.0053425897,0.2,0.5125937759876251,-1.2583714947104454,0.051953125,-0.0017180494032800198,2690,0.7282017469406128
62,886.61,8919,109.53974694,555008,271,0.0003,1.4070777982473373,0.008466737,0.2,0.5792237520217896,-1.2453426748514176,0.08291015625,-0.005330348084680736,2700,0.8366079926490784
62,886.86,8951,109.76419236000001,557056,272,0.0003,1.1887038484215737,0.00617983,0.2,0.5438430309295654,-1.2200454011559487,0.059130859375,-0.0057274806895293295,2710,0.4101392328739166
62,887.2,8985,110.02998301999997,559104,273,0.0003,1.1912049293518066,0.013012168,0.2,0.48811739683151245,-1.250267469882965,0.096240234375,-0.006839088292326778,2720,0.5022685527801514
62,887.42,9017,110.22313759000001,561152,274,0.0003,1.3836473986506461,0.0074599413,0.2,0.6197527647018433,-1.2960043206810952,0.066162109375,-0.004910849535372108,2730,0.6571807861328125
62,887.77,9051,110.34301576000001,563200,275,0.0003,1.3707447446882726,0.011000689,0.2,0.5095898509025574,-1.2436698958277703,0.0908203125,-0.006434584129601717,2740,0.5434364676475525
62,887.73,9083,110.65710491000002,565248,276,0.0003,1.4212188862264157,0.009186798,0.2,0.45992428064346313,-1.2567114859819413,0.07734375,-0.0033254404668696226,2750,0.567452609539032
62,887.91,9116,110.79601332000001,567296,277,0.0003,1.4924192406237125,0.009757244,0.2,0.5341996252536774,-1.2771094232797622,0.07939453125,-0.007030494825448841,2760,0.5942913293838501
62,888.31,9148,110.97398504000003,569344,278,0.0003,1.1556925870478154,0.010468331,0.2,0.5376927256584167,-1.2532303795218467,0.07138671875,-0.002365917677525431,2770,0.549839437007904
62,888.66,9180,111.07935392000003,571392,279,0.0003,0.9629607282578945,0.008096399,0.2,0.5919990837574005,-1.2347051456570626,0.062841796875,-0.0076494638924486935,2780,0.3262559175491333
62,889.06,9213,111.49589592000001,573440,280,0.0003,0.9848521567881108,0.008049985,0.2,0.507856696844101,-1.2238986745476723,0.067041015625,-0.005029132252093405,2790,0.4815121293067932
62,889.37,9246,111.69530264999999,575488,281,0.0003,1.3715116262435914,0.0076250583,0.2,0.5261906981468201,-1.2052352011203766,0.06435546875,-0.005564384727040306,2800,0.6916511654853821
62,889.43,9279,111.77588626,577536,282,0.0003,1.2206838630139827,0.007682441,0.2,0.509137362241745,-1.1508873924613,0.05166015625,-0.003618215431924909,2810,0.43481209874153137
62,889.5,9311,112.02572042999998,579584,283,0.0003,1.0190354682505132,0.010346848,0.2,0.6227033734321594,-1.1556869879364968,0.0837890625,-0.007387857337016612,2820,0.4066815972328186
62,889.71,9344,112.36296911,581632,284,0.0003,1.2246179305016995,0.007831491,0.2,0.5547720193862915,-1.189135444164276,0.078271484375,-0.005723691440653056,2830,0.49748942255973816
62,889.73,9378,112.48891144000001,583680,285,0.0003,1.1997414380311966,0.0066986512,0.2,0.4698200821876526,-1.1600073263049127,0.05703125,-0.004842502466635779,2840,0.3725923001766205
62,889.9,9410,112.74747335,585728,286,0.0003,1.1688655607402325,0.007265686,0.2,0.4986823797225952,-1.1442967012524605,0.055615234375,-0.0036854858917649835,2850,0.5395085215568542
62,890.32,9446,113.12364106999999,587776,287,0.0003,1.3316907651722432,0.0073456243,0.2,0.4397311806678772,-1.1649515524506568,0.0705078125,-0.007141111331293359,2860,0.49431124329566956
62,890.86,9479,113.44912233000001,589824,288,0.0003,1.3334543228149414,0.0057065887,0.2,0.5939939916133881,-1.1433224469423293,0.048291015625,-0.0037148494186112655,2870,0.6061921715736389
62,891.18,9516,113.66441233999998,591872,289,0.0003,1.249002718180418,0.008344512,0.2,0.5254152417182922,-1.0943109162151814,0.042626953125,-0.003435528464615345,2880,0.40689098834991455
62,891.16,9550,113.84040469999998,593920,290,0.0003,1.2754067324101925,0.009243579,0.2,0.5616234242916107,-1.131064136326313,0.097265625,-0.007395794405601919,2890,0.49893155694007874
62,891.28,9581,113.83736307,595968,291,0.0003,1.3543641112744809,0.0071435887,0.2,0.6772731840610504,-1.1332735568284988,0.069580078125,-0.005059378268197179,2900,0.4219377636909485
62,891.54,9614,114.01048131999998,598016,292,0.0003,1.0912130907177926,0.005347918,0.2,0.5035489499568939,-1.1073859706521034,0.046826171875,-0.004840490914648399,2910,0.3669110834598541
62,891.69,9646,114.32259283000003,600064,293,0.0003,1.1476162783801556,0.010954235,0.2,0.6082212030887604,-1.1415597319602966,0.0673828125,-0.0073199866223149,2920,0.4327198565006256
62,891.72,9678,114.50019207,602112,294,0.0003,1.6161593288183211,0.0047963043,0.2,0.46744853258132935,-1.1718870118260383,0.051806640625,-0.0054098907683510335,2930,0.5603862404823303
62,892.15,9710,114.68352475,604160,295,0.0003,1.2729064151644707,0.0065684495,0.2,0.644809901714325,-1.143211616575718,0.066455078125,-0.006239900545915588,2940,0.36829861998558044
62,892.61,9741,114.96296695,606208,296,0.0003,1.2987225905060769,0.00474305,0.2,0.5585475265979767,-1.1088825546205043,0.051904296875,-0.004139234160538763,2950,0.4871353507041931
62,892.92,9772,115.26671882999999,608256,297,0.0003,1.2832903526723385,0.008411147,0.2,0.5348138809204102,-1.1660933375358582,0.05478515625,-0.006570339272730053,2960,0.5119734406471252
62,892.96,9804,115.36221189,610304,298,0.0003,1.5872482761740685,0.006612017,0.2,0.5401652753353119,-1.162011630833149,0.062255859375,-0.006719168467679992,2970,0.5640836358070374
62,892.86,9837,115.4756508,612352,299,0.0003,1.4611030593514442,0.0076888874,0.2,0.539441704750061,-1.141700340807438,0.071484375,-0.008545870619127528,2980,0.537116289138794
62,893.1,9872,115.66933770999998,614400,300,0.0003,1.067199169844389,0.007903041,0.2,0.5652272701263428,-1.1323140636086464,0.068310546875,-0.006596907635685057,2990,0.6812390685081482
62,893.19,9905,115.87092098,616448,301,0.0003,1.4393876992166041,0.010676142,0.2,0.5356198847293854,-1.1281300634145737,0.108642578125,-0.010220456955721602,3000,0.4350229501724243
62,893.38,9936,116.13777671,618496,302,0.0003,1.273813296854496,0.008019156,0.2,0.6165575087070465,-1.0991786524653435,0.063720703125,-0.006107884820085019,3010,0.5642937421798706
62,893.36,9970,116.20827567999999,620544,303,0.0003,1.4556348316371441,0.004958716,0.2,0.5643479228019714,-1.072384800761938,0.029833984375,-0.004076327348593622,3020,0.6970564723014832
62,893.6,10004,116.44103605000001,622592,304,0.0003,1.3601928286254406,0.009304405,0.2,0.5094317197799683,-1.0907550752162933,0.07626953125,-0.006595181225566194,3030,0.5083371996879578
62,893.66,10035,116.66481953,624640,305,0.0003,1.4585415102541446,0.008411154,0.2,0.5356400609016418,-1.102668857574463,0.06591796875,-0.006758597918087616,3040,0.4297029972076416
62,893.66,10068,116.89285514999997,626688,306,0.0003,1.2256501190364362,0.009320052,0.2,0.5155516266822815,-1.0713051818311214,0.06728515625,-0.005866909614996985,3050,0.4866567552089691
62,893.6,10101,116.98843785000001,628736,307,0.0003,1.2047750242054462,0.0075236456,0.2,0.4979686141014099,-1.0798249177634716,0.06181640625,-0.002119675633730367,3060,0.4258425235748291
62,893.75,10132,117.05586521,630784,308,0.0003,1.434002547711134,0.007317779,0.2,0.5883990228176117,-1.1134043022990228,0.052197265625,-0.006111820414662361,3070,0.6099974513053894
62,893.77,10163,117.2576267,632832,309,0.0003,1.2875813506543636,0.00777522,0.2,0.5099622905254364,-1.1108808383345603,0.055419921875,-0.0056378976616542785,3080,0.4547649621963501
62,893.63,10196,117.29429280000001,634880,310,0.0003,1.2180814668536186,0.008219592,0.2,0.5638465285301208,-1.0757477708160876,0.0783203125,-0.010713175189448521,3090,0.3958664834499359
62,893.69,10229,117.43821868,636928,311,0.0003,1.2959458529949188,0.008824866,0.2,0.5982349216938019,-1.0927730157971383,0.054248046875,-0.005621189740486443,3100,0.4348486661911011
62,893.77,10262,117.64043379000003,638976,312,0.0003,1.730710331350565,0.0059788874,0.2,0.5074112117290497,-1.0707106284797192,0.0388671875,-0.002588263846701011,3110,0.7243108749389648
62,893.98,10294,117.90149184,641024,313,0.0003,1.4837604694068431,0.009241499,0.2,0.551776796579361,-1.0502866826951505,0.083447265625,-0.006710972485598177,3120,0.7117021083831787
62,894.2,10326,118.10969462999999,643072,314,0.0003,1.3338009476661683,0.0076267566,0.2,0.6114104986190796,-1.0834731370210648,0.079638671875,-0.007012112758820877,3130,0.40336111187934875
62,894.26,10358,118.25725628999999,645120,315,0.0003,1.3485946409404277,0.011556498,0.2,0.5233524441719055,-1.0773453362286092,0.10205078125,-0.011533376504667103,3140,0.5374688506126404
62,894.31,10390,118.30451310999999,647168,316,0.0003,1.1602347694337367,0.010086633,0.2,0.5643689632415771,-1.0559981919825077,0.084521484375,-0.007139342249138281,3150,0.3829786777496338
62,894.49,10423,118.37663524,649216,317,0.0003,1.2533050380647182,0.008187817,0.2,0.592310220003128,-1.04331893324852,0.060595703125,-0.0062095685512758795,3160,0.46803173422813416
62,894.34,10456,118.50487170000001,651264,318,0.0003,1.1661343321204185,0.011668447,0.2,0.40138405561447144,-1.0357824943959713,0.096728515625,-0.006588505039690063,3170,0.336212694644928
62,894.42,10488,118.64578351000002,653312,319,0.0003,1.2571303762495518,0.007621335,0.2,0.5928257703781128,-1.0405079670250417,0.074560546875,-0.007387786527397111,3180,0.7150783538818359
62,894.63,10522,118.72520606999998,655360,320,0.0003,1.3424542479217052,0.007609189,0.2,0.5630667805671692,-1.027687318623066,0.050390625,-0.004877370811300352,3190,0.5947232842445374
62,894.92,10555,118.90527019000001,657408,321,0.0003,1.1277431473135948,0.010013367,0.2,0.5930750370025635,-0.9853754453361034,0.06484375,-0.004448289395077154,3200,0.4386157989501953
62,894.92,10586,118.93138228,659456,322,0.0003,1.2618350230157376,0.0066759624,0.2,0.48055171966552734,-0.9866971358656883,0.054345703125,-0.0036672356131020934,3210,0.5892534852027893
62,894.78,10617,119.01509566,661504,323,0.0003,1.2362750075757503,0.0096388,0.2,0.5477103590965271,-1.0015934750437736,0.07080078125,-0.008750315650831907,3220,0.4531102478504181
62,894.84,10648,119.061305,663552,324,0.0003,1.0945976756513118,0.011120586,0.2,0.5588867366313934,-0.9904544152319431,0.062890625,-0.006335114128887653,3230,0.6477987766265869
62,895.09,10679,119.32005376000001,665600,325,0.0003,0.9140297271311283,0.007101593,0.2,0.6329888105392456,-0.9795693710446358,0.080078125,-0.005351006670389324,3240,0.347627192735672
62,895.29,10711,119.36183838000001,667648,326,0.0003,1.4285219691693782,0.008091895,0.2,0.4716029763221741,-0.9997496202588081,0.05380859375,-0.005515183470561169,3250,0.4875640869140625
62,895.38,10743,119.55849924,669696,327,0.0003,1.0533794268965722,0.007632511,0.2,0.46278882026672363,-0.9864954397082328,0.053466796875,-0.0058209650160279125,3260,0.3374308943748474
62,895.09,10780,119.6276896,671744,328,0.0003,1.0340403340756894,0.008442908,0.2,0.5588469207286835,-0.9827459059655667,0.058447265625,-0.004663351515773684,3270,0.4401775896549225
62,894.95,10813,119.44964178999999,673792,329,0.0003,1.4113446675240993,0.009528778,0.2,0.678385853767395,-0.9996273547410965,0.081982421875,-0.008666106732562184,3280,0.6723732948303223
62,894.78,10849,119.45424691,675840,330,0.0003,1.2444802470505238,0.0075081764,0.2,0.5174749493598938,-0.9783980950713158,0.063330078125,-0.0059234800224658105,3290,0.4059746265411377
62,894.52,10881,119.45576435,677888,331,0.0003,1.1553198635578155,0.0067948587,0.2,0.6015720963478088,-0.9637974247336387,0.055517578125,-0.0070303927001077685,3300,0.5517656803131104
62,894.63,10913,119.55667269000001,679936,332,0.0003,1.2102275401353837,0.011408392,0.2,0.596571296453476,-0.964164336770773,0.066650390625,-0.004514760669553653,3310,0.6501995325088501
62,894.59,10944,119.59363067,681984,333,0.0003,1.5362889662384986,0.0062712827,0.2,0.628600001335144,-1.0093445003032684,0.057666015625,-0.005009218340273946,3320,0.8297677636146545
62,894.71,10975,119.71100937,684032,334,0.0003,1.137626478075981,0.0061016455,0.2,0.5120961368083954,-0.9885537922382355,0.055517578125,-0.0054396563034970315,3330,0.4187193512916565
